gene_symbol	ensembl	version
PUM2	ENSG00000055917	v36
SLC7A15P	ENSG00000232800	v36
RNA5SP86	ENSG00000212171	v36
RHOB	ENSG00000143878	v36
AC023137.1	ENSG00000228950	v36
Y_RNA	ENSG00000200829	v36
AC012065.1	ENSG00000227047	v36
NDUFAF2P1	ENSG00000279307	v36
HS1BP3	ENSG00000118960	v36
AC012065.2	ENSG00000269976	v36
HS1BP3-IT1	ENSG00000231948	v36
RPS25P3	ENSG00000233416	v36
GDF7	ENSG00000143869	v36
AC012065.3	ENSG00000270100	v36
LDAH	ENSG00000118961	v36
LINC02850	ENSG00000236436	v36
AC115619.1	ENSG00000261012	v36
APOB	ENSG00000084674	v36
AC010872.1	ENSG00000280390	v36
AC010872.2	ENSG00000287956	v36
TDRD15	ENSG00000218819	v36
AC067959.1	ENSG00000271629	v36
AC018742.1	ENSG00000233005	v36
AC011752.1	ENSG00000231204	v36
NUTF2P8	ENSG00000270654	v36
AC009411.2	ENSG00000235537	v36
AC009411.1	ENSG00000228538	v36
LINC01822	ENSG00000229621	v36
RN7SL117P	ENSG00000264192	v36
AC096570.1	ENSG00000228999	v36
AC068044.1	ENSG00000223691	v36
AC099799.1	ENSG00000234189	v36
RNA5SP87	ENSG00000206882	v36
LINC01830	ENSG00000234207	v36
LINC01884	ENSG00000233587	v36
RN7SKP27	ENSG00000222616	v36
AC018467.1	ENSG00000232451	v36
AC012506.1	ENSG00000223530	v36
AC012506.3	ENSG00000233714	v36
AC012506.2	ENSG00000223634	v36
AC012506.4	ENSG00000235497	v36
KLHL29	ENSG00000119771	v36
AC011239.1	ENSG00000224361	v36
AC011239.2	ENSG00000279526	v36
AC009242.1	ENSG00000283031	v36
ATAD2B	ENSG00000119778	v36
PGAM1P6	ENSG00000224464	v36
RPS13P4	ENSG00000238111	v36
UBXN2A	ENSG00000173960	v36
SDHCP3	ENSG00000234946	v36
RN7SL610P	ENSG00000243847	v36
MFSD2B	ENSG00000205639	v36
WDCP	ENSG00000163026	v36
RNU6-370P	ENSG00000222940	v36
FKBP1B	ENSG00000119782	v36
SF3B6	ENSG00000115128	v36
FAM228B	ENSG00000219626	v36
TP53I3	ENSG00000115129	v36
PFN4	ENSG00000176732	v36
AC008073.3	ENSG00000276087	v36
AC008073.2	ENSG00000232642	v36
FAM228A	ENSG00000186453	v36
AC008073.1	ENSG00000223754	v36
ITSN2	ENSG00000198399	v36
AC009228.1	ENSG00000242628	v36
AC009228.2	ENSG00000251805	v36
HMGN2P20	ENSG00000232963	v36
RPL36AP13	ENSG00000233747	v36
AC093798.1	ENSG00000286829	v36
NCOA1	ENSG00000084676	v36
RNA5SP88	ENSG00000202430	v36
RNU6-936P	ENSG00000206732	v36
PTRHD1	ENSG00000184924	v36
CENPO	ENSG00000138092	v36
ADCY3	ENSG00000138031	v36
AC012073.1	ENSG00000271936	v36
DNAJC27	ENSG00000115137	v36
RPS13P5	ENSG00000237953	v36
SNORD14	ENSG00000202479	v36
DNAJC27-AS1	ENSG00000224165	v36
AC013267.1	ENSG00000286645	v36
Y_RNA	ENSG00000207069	v36
EFR3B	ENSG00000084710	v36
RN7SL856P	ENSG00000276653	v36
SUCLA2P3	ENSG00000229593	v36
POMC	ENSG00000115138	v36
LINC01381	ENSG00000230452	v36
DNMT3A	ENSG00000119772	v36
MIR1301	ENSG00000221445	v36
ARNILA	ENSG00000235072	v36
DTNB	ENSG00000138101	v36
DTNB-AS1	ENSG00000224220	v36
Y_RNA	ENSG00000201160	v36
ASXL2	ENSG00000143970	v36
TPM3P7	ENSG00000187536	v36
PTGES3P2	ENSG00000217643	v36
AC064847.1	ENSG00000218682	v36
NDUFB4P4	ENSG00000217718	v36
KIF3C	ENSG00000084731	v36
UQCRHP2	ENSG00000237629	v36
TRMT112P6	ENSG00000268412	v36
RAB10	ENSG00000084733	v36
RNU6-942P	ENSG00000199872	v36
RPS2P15	ENSG00000235440	v36
EMP2P1	ENSG00000231655	v36
SMARCE1P6	ENSG00000214465	v36
AC011742.1	ENSG00000227133	v36
PPIL1P1	ENSG00000237951	v36
GAREM2	ENSG00000157833	v36
HADHA	ENSG00000084754	v36
HADHB	ENSG00000138029	v36
AC010896.1	ENSG00000286707	v36
ADGRF3	ENSG00000173567	v36
SELENOI	ENSG00000138018	v36
DRC1	ENSG00000157856	v36
OTOF	ENSG00000115155	v36
FAM166C	ENSG00000173557	v36
CIB4	ENSG00000157884	v36
AC015977.1	ENSG00000225378	v36
RPL37P11	ENSG00000225024	v36
KCNK3	ENSG00000171303	v36
SLC35F6	ENSG00000213699	v36
CENPA	ENSG00000115163	v36
CDKN2AIPNLP2	ENSG00000145835	v36
DPYSL5	ENSG00000157851	v36
AC013472.1	ENSG00000230286	v36
MAPRE3	ENSG00000084764	v36
MAPRE3-AS1	ENSG00000205500	v36
TMEM214	ENSG00000119777	v36
AGBL5	ENSG00000084693	v36
AGBL5-AS1	ENSG00000231636	v36
AC013472.2	ENSG00000272056	v36
AGBL5-IT1	ENSG00000229122	v36
AC013403.2	ENSG00000272148	v36
OST4	ENSG00000228474	v36
EMILIN1	ENSG00000138080	v36
KHK	ENSG00000138030	v36
CGREF1	ENSG00000138028	v36
ABHD1	ENSG00000143994	v36
PREB	ENSG00000138073	v36
PRR30	ENSG00000186143	v36
TCF23	ENSG00000163792	v36
AC013403.1	ENSG00000236099	v36
SLC5A6	ENSG00000138074	v36
ATRAID	ENSG00000138085	v36
CAD	ENSG00000084774	v36
SLC30A3	ENSG00000115194	v36
DNAJC5G	ENSG00000163793	v36
TRIM54	ENSG00000138100	v36
UCN	ENSG00000163794	v36
MPV17	ENSG00000115204	v36
GTF3C2	ENSG00000115207	v36
GTF3C2-AS1	ENSG00000234945	v36
AC074117.1	ENSG00000234072	v36
EIF2B4	ENSG00000115211	v36
SNX17	ENSG00000115234	v36
ZNF513	ENSG00000163795	v36
PPM1G	ENSG00000115241	v36
FTH1P3	ENSG00000213453	v36
NRBP1	ENSG00000115216	v36
KRTCAP3	ENSG00000157992	v36
IFT172	ENSG00000138002	v36
AC074117.2	ENSG00000235267	v36
RNU6-986P	ENSG00000200003	v36
FNDC4	ENSG00000115226	v36
GCKR	ENSG00000084734	v36
C2orf16	ENSG00000221843	v36
ZNF512	ENSG00000243943	v36
AC074091.2	ENSG00000259080	v36
CCDC121	ENSG00000176714	v36
GPN1	ENSG00000198522	v36
AC074091.1	ENSG00000206731	v36
SUPT7L	ENSG00000119760	v36
SLC4A1AP	ENSG00000163798	v36
LINC01460	ENSG00000205334	v36
MRPL33	ENSG00000243147	v36
RBKS	ENSG00000171174	v36
BABAM2	ENSG00000158019	v36
MYG1P1	ENSG00000270846	v36
MIR4263	ENSG00000265321	v36
FAM133EP	ENSG00000270528	v36
AC096552.1	ENSG00000277035	v36
AC093690.1	ENSG00000223522	v36
RPL23AP34	ENSG00000225991	v36
FLJ31356	ENSG00000229951	v36
FOSL2	ENSG00000075426	v36
AC104695.3	ENSG00000270640	v36
AC104695.2	ENSG00000270210	v36
AC104695.1	ENSG00000227938	v36
PLB1	ENSG00000163803	v36
SNRPGP7	ENSG00000242915	v36
AC074011.1	ENSG00000230730	v36
RNA5SP89	ENSG00000222232	v36
AC092164.1	ENSG00000226833	v36
PPP1CB	ENSG00000213639	v36
SPDYA	ENSG00000163806	v36
AC097724.1	ENSG00000273233	v36
TRMT61B	ENSG00000171103	v36
WDR43	ENSG00000163811	v36
SNORD92	ENSG00000264994	v36
SNORD53	ENSG00000265145	v36
Y_RNA	ENSG00000222224	v36
SNORD53B	ENSG00000265706	v36
TOGARAM2	ENSG00000189350	v36
Y_RNA	ENSG00000200283	v36
PCARE	ENSG00000179270	v36
AC105398.1	ENSG00000229224	v36
CLIP4	ENSG00000115295	v36
ALK	ENSG00000171094	v36
AC074096.1	ENSG00000286963	v36
RN7SL516P	ENSG00000242699	v36
AC106870.3	ENSG00000288553	v36
AC106870.2	ENSG00000230737	v36
AC106870.1	ENSG00000197644	v36
AC016907.2	ENSG00000233862	v36
AC016907.1	ENSG00000225943	v36
YPEL5	ENSG00000119801	v36
SNORA10B	ENSG00000207187	v36
H3P5	ENSG00000231712	v36
LBH	ENSG00000213626	v36
AC109642.1	ENSG00000287658	v36
LINC01936	ENSG00000235997	v36
AC073255.1	ENSG00000280154	v36
LCLAT1	ENSG00000172954	v36
AC132154.1	ENSG00000278908	v36
CAPN13	ENSG00000162949	v36
AC092569.1	ENSG00000230118	v36
AC009301.1	ENSG00000285984	v36
GALNT14	ENSG00000158089	v36
AC009305.1	ENSG00000234579	v36
CAPN14	ENSG00000214711	v36
RNA5SP90	ENSG00000201671	v36
EHD3	ENSG00000013016	v36
AL121657.1	ENSG00000213620	v36
XDH	ENSG00000158125	v36
SRD5A2	ENSG00000277893	v36
AL133247.1	ENSG00000228563	v36
AL133247.2	ENSG00000270422	v36
LINC01946	ENSG00000223647	v36
KRT18P52	ENSG00000237007	v36
AK2P2	ENSG00000242272	v36
AL121652.1	ENSG00000273165	v36
MEMO1	ENSG00000162959	v36
DPY30	ENSG00000162961	v36
AL121655.1	ENSG00000271228	v36
SPAST	ENSG00000021574	v36
AL121658.1	ENSG00000272716	v36
SLC30A6	ENSG00000152683	v36
DDX50P1	ENSG00000229816	v36
RNU6-647P	ENSG00000201113	v36
NLRC4	ENSG00000091106	v36
YIPF4	ENSG00000119820	v36
AL133245.1	ENSG00000272754	v36
BIRC6	ENSG00000115760	v36
BIRC6-AS1	ENSG00000230046	v36
AL133243.2	ENSG00000276334	v36
AL133243.3	ENSG00000276517	v36
MIR558	ENSG00000207653	v36
AL133243.1	ENSG00000274159	v36
BIRC6-AS2	ENSG00000279897	v36
AL133243.4	ENSG00000279544	v36
TTC27	ENSG00000018699	v36
MIR4765	ENSG00000265057	v36
LINC00486	ENSG00000230876	v36
LINC00486	ENSG00000236854	v36
Y_RNA	ENSG00000206951	v36
LTBP1	ENSG00000049323	v36
H2ACP2	ENSG00000223951	v36
AC019127.1	ENSG00000285577	v36
RNA5SP91	ENSG00000212204	v36
RNA5SP92	ENSG00000252246	v36
MIR4430	ENSG00000283591	v36
RASGRP3	ENSG00000152689	v36
RASGRP3-AS1	ENSG00000237133	v36
FAM98A	ENSG00000119812	v36
AC017050.1	ENSG00000286415	v36
ATP6V0E1P3	ENSG00000238038	v36
HNRNPA1P61	ENSG00000187999	v36
LINC01320	ENSG00000228262	v36
MYADML	ENSG00000239649	v36
SLC25A5P2	ENSG00000235064	v36
LINC01318	ENSG00000237790	v36
AC008170.1	ENSG00000285754	v36
AC073218.1	ENSG00000272027	v36
AC012593.2	ENSG00000232153	v36
AC012593.1	ENSG00000226994	v36
RN7SL602P	ENSG00000264352	v36
AC019064.1	ENSG00000237320	v36
SMIM7P1	ENSG00000196085	v36
AC013442.1	ENSG00000288535	v36
MIR548AD	ENSG00000265301	v36
RNU6-1117P	ENSG00000207255	v36
AC083939.1	ENSG00000229013	v36
MRPL50P1	ENSG00000234587	v36
RPL21P36	ENSG00000233752	v36
CRIM1-DT	ENSG00000260025	v36
CRIM1	ENSG00000150938	v36
AC007378.1	ENSG00000273090	v36
FEZ2	ENSG00000171055	v36
AC007363.1	ENSG00000270677	v36
VIT	ENSG00000205221	v36
STRN	ENSG00000115808	v36
AC007382.1	ENSG00000279519	v36
RNU6-577P	ENSG00000252756	v36
HEATR5B	ENSG00000008869	v36
GPATCH11	ENSG00000152133	v36
EIF2AK2	ENSG00000055332	v36
ARL14EPP1	ENSG00000224891	v36
SULT6B1	ENSG00000138068	v36
RPL31P16	ENSG00000233159	v36
CEBPZOS	ENSG00000218739	v36
CEBPZ	ENSG00000115816	v36
AC007390.1	ENSG00000272054	v36
NDUFAF7	ENSG00000003509	v36
PRKD3	ENSG00000115825	v36
AC007391.1	ENSG00000232028	v36
RNU6-939P	ENSG00000207364	v36
AC007391.2	ENSG00000285925	v36
QPCT	ENSG00000115828	v36
RNU6-1116P	ENSG00000253078	v36
AC007391.3	ENSG00000287316	v36
AC006369.1	ENSG00000236213	v36
CDC42EP3	ENSG00000163171	v36
AC006369.2	ENSG00000236572	v36
AC010878.1	ENSG00000225402	v36
LINC00211	ENSG00000237803	v36
RMDN2	ENSG00000115841	v36
RMDN2-AS1	ENSG00000235848	v36
CYP1B1	ENSG00000138061	v36
CYP1B1-AS1	ENSG00000232973	v36
AC009229.4	ENSG00000280276	v36
AC009229.2	ENSG00000229160	v36
RNU6-951P	ENSG00000199603	v36
AC009229.3	ENSG00000273006	v36
AC009229.1	ENSG00000227292	v36
RPL7P12	ENSG00000227770	v36
GAPDHP25	ENSG00000213594	v36
ATL2	ENSG00000119787	v36
LINC02613	ENSG00000231367	v36
AC016995.1	ENSG00000287313	v36
LINC01883	ENSG00000235009	v36
RPLP0P6	ENSG00000213553	v36
AC011247.2	ENSG00000271443	v36
HNRNPLL	ENSG00000143889	v36
AC011247.1	ENSG00000235586	v36
GALM	ENSG00000143891	v36
AC074366.1	ENSG00000232518	v36
SRSF7	ENSG00000115875	v36
GEMIN6	ENSG00000152147	v36
TTC39DP	ENSG00000227238	v36
NPLP1	ENSG00000232114	v36
DHX57	ENSG00000163214	v36
ASS1P2	ENSG00000223922	v36
AC018693.1	ENSG00000225284	v36
MORN2	ENSG00000188010	v36
RNU6-851P	ENSG00000207295	v36
ARHGEF33	ENSG00000214694	v36
RN7SL96P	ENSG00000265905	v36
AC019171.1	ENSG00000269210	v36
SOS1	ENSG00000115904	v36
SOS1-IT1	ENSG00000229692	v36
RNU6-198P	ENSG00000206985	v36
HSPE1P13	ENSG00000225900	v36
Y_RNA	ENSG00000202309	v36
CDKL4	ENSG00000205111	v36
MAP4K3	ENSG00000011566	v36
AC007684.1	ENSG00000252473	v36
AC007684.2	ENSG00000273035	v36
MAP4K3-DT	ENSG00000231312	v36
TMEM178A	ENSG00000152154	v36
THUMPD2	ENSG00000138050	v36
SLC8A1-AS1	ENSG00000227028	v36
AC007253.1	ENSG00000235653	v36
SLC8A1	ENSG00000183023	v36
AC007877.1	ENSG00000287255	v36
AC007317.1	ENSG00000285898	v36
AC007317.2	ENSG00000287468	v36
LINC01794	ENSG00000233128	v36
HNRNPA1P57	ENSG00000237442	v36
AC009413.1	ENSG00000287145	v36
LDHAP3	ENSG00000236090	v36
RPS12P4	ENSG00000236533	v36
Y_RNA	ENSG00000207218	v36
LINC01913	ENSG00000214691	v36
RNU4-63P	ENSG00000223245	v36
LINC01914	ENSG00000234362	v36
C2orf91	ENSG00000205086	v36
AC013480.1	ENSG00000226398	v36
PKDCC	ENSG00000162878	v36
EML4-AS1	ENSG00000224875	v36
EML4	ENSG00000143924	v36
COX7A2L	ENSG00000115944	v36
AC025750.2	ENSG00000221300	v36
KCNG3	ENSG00000171126	v36
VDAC1P13	ENSG00000232526	v36
RPS13P3	ENSG00000236913	v36
MTA3	ENSG00000057935	v36
Metazoa_SRP	ENSG00000273913	v36
AC025750.1	ENSG00000215263	v36
AC074375.1	ENSG00000226523	v36
RNU6-137P	ENSG00000200550	v36
OXER1	ENSG00000162881	v36
HAAO	ENSG00000162882	v36
FTOP1	ENSG00000226491	v36
CHORDC1P1	ENSG00000232202	v36
AC016735.1	ENSG00000224739	v36
LINC01819	ENSG00000231826	v36
LINC02590	ENSG00000233978	v36
RNU6-242P	ENSG00000207087	v36
LINC02580	ENSG00000230587	v36
AC010883.2	ENSG00000286796	v36
AC010883.3	ENSG00000287387	v36
ZFP36L2	ENSG00000152518	v36
LINC01126	ENSG00000279873	v36
AC010883.1	ENSG00000234936	v36
THADA	ENSG00000115970	v36
RNU6-958P	ENSG00000252804	v36
RN7SL531P	ENSG00000264071	v36
Y_RNA	ENSG00000207411	v36
PLEKHH2	ENSG00000152527	v36
C1GALT1C1L	ENSG00000223658	v36
AC011242.1	ENSG00000229695	v36
RN7SKP66	ENSG00000252490	v36
DYNC2LI1	ENSG00000138036	v36
ABCG5	ENSG00000138075	v36
ABCG8	ENSG00000143921	v36
LRPPRC	ENSG00000138095	v36
RNU6-1048P	ENSG00000200924	v36
RN7SL455P	ENSG00000264047	v36
AC019129.1	ENSG00000219391	v36
RNU6-566P	ENSG00000252599	v36
PDSS1P2	ENSG00000224637	v36
AC019129.2	ENSG00000273106	v36
PPM1B	ENSG00000138032	v36
AC013717.1	ENSG00000285542	v36
RPL12P19	ENSG00000226972	v36
SLC3A1	ENSG00000138079	v36
PREPL	ENSG00000138078	v36
CAMKMT	ENSG00000143919	v36
LINC01833	ENSG00000259439	v36
AC012354.9	ENSG00000278957	v36
AC012354.2	ENSG00000274520	v36
AC012354.7	ENSG00000277311	v36
AC012354.5	ENSG00000276229	v36
AC012354.8	ENSG00000277809	v36
AC012354.4	ENSG00000276048	v36
AC012354.3	ENSG00000274547	v36
AC012354.6	ENSG00000276670	v36
SIX3-AS1	ENSG00000236502	v36
SIX3	ENSG00000138083	v36
AC012354.1	ENSG00000225156	v36
KRTCAP2P1	ENSG00000231848	v36
SIX2	ENSG00000170577	v36
AC093702.1	ENSG00000231156	v36
LINC01121	ENSG00000205054	v36
AC093833.1	ENSG00000231054	v36
AC009236.2	ENSG00000286728	v36
AC009236.1	ENSG00000286519	v36
SRBD1	ENSG00000068784	v36
RN7SL414P	ENSG00000239396	v36
PRKCE	ENSG00000171132	v36
PRKCE-AS1	ENSG00000228481	v36
RPL26P15	ENSG00000233829	v36
AC017006.2	ENSG00000232696	v36
AC017006.1	ENSG00000231336	v36
RPL36AP14	ENSG00000233335	v36
Metazoa_SRP	ENSG00000278764	v36
EPAS1	ENSG00000116016	v36
LINC01820	ENSG00000228100	v36
LINC02583	ENSG00000187600	v36
AC016912.2	ENSG00000284608	v36
AC016912.1	ENSG00000253515	v36
RN7SL817P	ENSG00000241791	v36
TMEM247	ENSG00000284701	v36
ATP6V1E2	ENSG00000250565	v36
RHOQ	ENSG00000119729	v36
RHOQ-AS1	ENSG00000250116	v36
PIGF	ENSG00000151665	v36
CRIPT	ENSG00000119878	v36
AC020604.1	ENSG00000279254	v36
LINC01118	ENSG00000222005	v36
SOCS5	ENSG00000171150	v36
LINC01119	ENSG00000239332	v36
AC016722.1	ENSG00000226548	v36
AC016722.2	ENSG00000228925	v36
MCFD2	ENSG00000180398	v36
TTC7A	ENSG00000068724	v36
AC093732.2	ENSG00000272814	v36
AC093732.1	ENSG00000233845	v36
STPG4	ENSG00000239605	v36
AC073283.3	ENSG00000273269	v36
AC073283.1	ENSG00000225187	v36
CALM2	ENSG00000143933	v36
EPCAM-DT	ENSG00000234690	v36
AC073283.2	ENSG00000226087	v36
BCYRN1	ENSG00000236824	v36
EPCAM	ENSG00000119888	v36
RN7SKP119	ENSG00000222685	v36
MIR559	ENSG00000207923	v36
Metazoa_SRP	ENSG00000277396	v36
MSH2	ENSG00000095002	v36
KCNK12	ENSG00000184261	v36
MSH2-OT1	ENSG00000235760	v36
AC079250.1	ENSG00000230979	v36
MSH6	ENSG00000116062	v36
NME2P2	ENSG00000224443	v36
AC006509.1	ENSG00000224058	v36
U6	ENSG00000283502	v36
FBXO11	ENSG00000138081	v36
RPL36AP15	ENSG00000235369	v36
RPS27AP7	ENSG00000236549	v36
AC079807.1	ENSG00000233230	v36
AC092650.1	ENSG00000230773	v36
PPIAP62	ENSG00000226473	v36
VN1R18P	ENSG00000275423	v36
RN7SKP224	ENSG00000201010	v36
FOXN2	ENSG00000170802	v36
RNU4-49P	ENSG00000251889	v36
AC093635.1	ENSG00000272663	v36
PPP1R21	ENSG00000162869	v36
RNU6-282P	ENSG00000202227	v36
STON1	ENSG00000243244	v36
STON1-GTF2A1L	ENSG00000068781	v36
GTF2A1L	ENSG00000242441	v36
AC073082.1	ENSG00000279956	v36
TPT1P11	ENSG00000239995	v36
LHCGR	ENSG00000138039	v36
ELOBP3	ENSG00000232285	v36
AC009975.1	ENSG00000282890	v36
CTBP2P5	ENSG00000214602	v36
FSHR	ENSG00000170820	v36
MIR548BA	ENSG00000212036	v36
AC009975.2	ENSG00000282998	v36
RNU6-439P	ENSG00000206915	v36
AC009971.1	ENSG00000282828	v36
RPL7P13	ENSG00000234253	v36
SNORA75	ENSG00000212580	v36
NRXN1	ENSG00000179915	v36
AC068725.1	ENSG00000285548	v36
MTCO1P42	ENSG00000230327	v36
AC009234.1	ENSG00000283058	v36
MIR8485	ENSG00000216191	v36
AC007560.1	ENSG00000238165	v36
AC007682.1	ENSG00000286412	v36
AC007402.1	ENSG00000231918	v36
AC007402.2	ENSG00000287867	v36
KNOP1P3	ENSG00000224344	v36
CRYGGP	ENSG00000223710	v36
AC097463.1	ENSG00000230840	v36
CCDC12P1	ENSG00000226366	v36
AC079304.1	ENSG00000287344	v36
ZNF863P	ENSG00000236538	v36
Y_RNA	ENSG00000202195	v36
LINC01867	ENSG00000225444	v36
GGCTP3	ENSG00000225842	v36
AC139712.1	ENSG00000236837	v36
CRTC1P1	ENSG00000204993	v36
FTH1P6	ENSG00000233083	v36
MIR4431	ENSG00000264975	v36
AC010967.1	ENSG00000228033	v36
AC010967.2	ENSG00000232604	v36
AC010967.3	ENSG00000232668	v36
AC069157.2	ENSG00000251942	v36
AC069157.1	ENSG00000223897	v36
ASB3	ENSG00000115239	v36
RNU6-997P	ENSG00000207456	v36
CHAC2	ENSG00000143942	v36
ERLEC1	ENSG00000068912	v36
MIR3682	ENSG00000265452	v36
GPR75	ENSG00000119737	v36
PSME4	ENSG00000068878	v36
ACYP2	ENSG00000170634	v36
RPL21P30	ENSG00000235937	v36
HMGB1P31	ENSG00000233266	v36
AC008280.1	ENSG00000241114	v36
AC008280.2	ENSG00000272156	v36
RNU7-172P	ENSG00000252934	v36
TSPYL6	ENSG00000178021	v36
C2orf73	ENSG00000177994	v36
SPTBN1	ENSG00000115306	v36
SPTBN1-AS1	ENSG00000228108	v36
RPL23AP32	ENSG00000237887	v36
AC092839.1	ENSG00000234943	v36
AC093110.1	ENSG00000238018	v36
EML6	ENSG00000214595	v36
EML6-AS1	ENSG00000231334	v36
AC104781.1	ENSG00000285519	v36
RNU7-81P	ENSG00000252507	v36
RTN4	ENSG00000115310	v36
RNU6-433P	ENSG00000200086	v36
CLHC1	ENSG00000162994	v36
AC012358.1	ENSG00000203327	v36
CDPF1P1	ENSG00000227799	v36
RPS27A	ENSG00000143947	v36
MTIF2	ENSG00000085760	v36
PRORSD1P	ENSG00000162997	v36
AC012358.2	ENSG00000240401	v36
Y_RNA	ENSG00000206964	v36
CCDC88A	ENSG00000115355	v36
BTF3P5	ENSG00000233594	v36
RNU6-775P	ENSG00000238619	v36
RNU6-221P	ENSG00000238493	v36
RNU6-634P	ENSG00000239189	v36
CFAP36	ENSG00000163001	v36
PPP4R3B	ENSG00000275052	v36
AC015982.1	ENSG00000212175	v36
AC015982.2	ENSG00000272606	v36
PNPT1	ENSG00000138035	v36
EFEMP1	ENSG00000115380	v36
RN7SKP208	ENSG00000202344	v36
AC011306.1	ENSG00000272180	v36
MIR217HG	ENSG00000226702	v36
MIR217	ENSG00000207548	v36
MIR216A	ENSG00000207798	v36
MIR216B	ENSG00000211520	v36
LINC01813	ENSG00000229805	v36
AC007744.1	ENSG00000271894	v36
AC007743.1	ENSG00000233251	v36
CCDC85A	ENSG00000055813	v36
RNA5SP93	ENSG00000199395	v36
PPIAP63	ENSG00000231570	v36
EIF2S2P7	ENSG00000271115	v36
AC132153.1	ENSG00000285755	v36
AC068276.1	ENSG00000270569	v36
AC073875.1	ENSG00000212168	v36
ACTG1P22	ENSG00000271615	v36
VRK2	ENSG00000028116	v36
AC068193.1	ENSG00000287875	v36
FANCL	ENSG00000115392	v36
AC007250.1	ENSG00000273063	v36
EIF3FP3	ENSG00000233426	v36
LINC01795	ENSG00000225226	v36
LINC01122	ENSG00000233723	v36
AC007238.1	ENSG00000231043	v36
AC007092.1	ENSG00000285673	v36
LINC01793	ENSG00000222030	v36
AC007100.1	ENSG00000271955	v36
AC007179.2	ENSG00000233891	v36
AC007179.1	ENSG00000231815	v36
AC007179.3	ENSG00000270447	v36
RNU6-508P	ENSG00000200101	v36
RNA5SP94	ENSG00000252726	v36
AC007100.2	ENSG00000286604	v36
AC007132.1	ENSG00000285611	v36
MIR4432HG	ENSG00000228590	v36
AC007381.1	ENSG00000287640	v36
RNU1-32P	ENSG00000200807	v36
MIR4432	ENSG00000266078	v36
BCL11A	ENSG00000119866	v36
AC009970.1	ENSG00000233953	v36
RN7SL361P	ENSG00000242158	v36
IFITM3P9	ENSG00000271134	v36
RPL26P13	ENSG00000213495	v36
RNU6-612P	ENSG00000252718	v36
ATP1B3P1	ENSG00000271707	v36
PAPOLG	ENSG00000115421	v36
LINC01185	ENSG00000228414	v36
RN7SL632P	ENSG00000241524	v36
RPL21P33	ENSG00000237024	v36
REL	ENSG00000162924	v36
RNU4-51P	ENSG00000201076	v36
AC010733.1	ENSG00000267520	v36
NONOP2	ENSG00000237522	v36
RPS12P3	ENSG00000232713	v36
PUS10	ENSG00000162927	v36
RNA5SP95	ENSG00000222251	v36
PEX13	ENSG00000162928	v36
KIAA1841	ENSG00000162929	v36
AC016747.4	ENSG00000274769	v36
AC016747.1	ENSG00000212978	v36
C2orf74	ENSG00000237651	v36
AC016747.2	ENSG00000271889	v36
AHSA2P	ENSG00000173209	v36
USP34	ENSG00000115464	v36
AC016747.3	ENSG00000273302	v36
AC018889.1	ENSG00000271146	v36
AC016894.1	ENSG00000234624	v36
SNORA70B	ENSG00000206937	v36
AC016727.1	ENSG00000270820	v36
XPO1	ENSG00000082898	v36
AC016727.3	ENSG00000285857	v36
AC016727.2	ENSG00000271243	v36
RPS29P10	ENSG00000226884	v36
RNU6-1145P	ENSG00000206973	v36
AC108039.1	ENSG00000213486	v36
RPS24P7	ENSG00000227361	v36
AC108039.2	ENSG00000229831	v36
FAM161A	ENSG00000170264	v36
RPL31P30	ENSG00000230702	v36
AC107081.2	ENSG00000277498	v36
CCT4	ENSG00000115484	v36
AC107081.1	ENSG00000236498	v36
AC107081.3	ENSG00000286360	v36
COMMD1	ENSG00000173163	v36
Y_RNA	ENSG00000278523	v36
AC018462.1	ENSG00000229839	v36
RPSAP26	ENSG00000242735	v36
AC018462.2	ENSG00000271657	v36
B3GNT2	ENSG00000170340	v36
MIR5192	ENSG00000266097	v36
RN7SL51P	ENSG00000239958	v36
AC093159.2	ENSG00000270335	v36
AC093159.1	ENSG00000228541	v36
RN7SL18P	ENSG00000241625	v36
TMEM17	ENSG00000186889	v36
RPL37P13	ENSG00000233702	v36
RPL21P37	ENSG00000229503	v36
AC092155.1	ENSG00000226622	v36
PSAT1P2	ENSG00000232144	v36
RSL24D1P2	ENSG00000230595	v36
EHBP1	ENSG00000115504	v36
Y_RNA	ENSG00000252436	v36
AC092567.2	ENSG00000286524	v36
AC092567.1	ENSG00000226605	v36
RPS20P9	ENSG00000237162	v36
AC007098.1	ENSG00000231609	v36
OTX1	ENSG00000115507	v36
AC009501.1	ENSG00000270437	v36
AC009501.2	ENSG00000286480	v36
RPL27P5	ENSG00000232403	v36
DBIL5P2	ENSG00000242412	v36
WDPCP	ENSG00000143951	v36
Metazoa_SRP	ENSG00000283636	v36
MTFR2P1	ENSG00000233716	v36
AC016734.1	ENSG00000279485	v36
MDH1	ENSG00000014641	v36
PRELID1P6	ENSG00000228305	v36
RPS4XP5	ENSG00000229920	v36
RPL27P6	ENSG00000234488	v36
CSP1	ENSG00000228872	v36
HNRNPA1P66	ENSG00000229221	v36
UGP2	ENSG00000169764	v36
AC114748.1	ENSG00000251775	v36
VPS54	ENSG00000143952	v36
AC012368.2	ENSG00000228079	v36
PELI1	ENSG00000197329	v36
AC012368.1	ENSG00000225889	v36
LINC00309	ENSG00000230923	v36
AC012368.3	ENSG00000270354	v36
AC114752.1	ENSG00000238012	v36
