gene_symbol	ensembl	version
OR7H2P	ENSG00000251261	v27
AC117525.1	ENSG00000249495	v27
RNA5SP188	ENSG00000199786	v27
AC008948.1	ENSG00000248261	v27
SLCO4C1	ENSG00000173930	v27
RN7SKP68	ENSG00000222987	v27
SLCO6A1	ENSG00000205359	v27
AC094108.1	ENSG00000249017	v27
LINC00492	ENSG00000250958	v27
AC099487.1	ENSG00000247402	v27
LINC00491	ENSG00000250682	v27
PAM	ENSG00000145730	v27
EIF3KP1	ENSG00000175749	v27
GIN1	ENSG00000145723	v27
PPIP5K2	ENSG00000145725	v27
AC011362.1	ENSG00000248203	v27
C5orf30	ENSG00000181751	v27
AC010406.1	ENSG00000250567	v27
PDZPH1P	ENSG00000226926	v27
LINC02115	ENSG00000248757	v27
NUDT12	ENSG00000112874	v27
AC008505.1	ENSG00000283462	v27
LINC02163	ENSG00000251026	v27
RNU1-140P	ENSG00000201910	v27
RN7SL255P	ENSG00000239808	v27
AC099520.1	ENSG00000251574	v27
AC091931.1	ENSG00000278958	v27
AC099520.2	ENSG00000253776	v27
RNU6-334P	ENSG00000252881	v27
AC091987.1	ENSG00000253584	v27
RAB9BP1	ENSG00000232159	v27
RNA5SP189	ENSG00000201790	v27
AC027313.1	ENSG00000251204	v27
AC114940.1	ENSG00000250145	v27
SNORA31	ENSG00000252337	v27
LINC01950	ENSG00000251027	v27
PSMC1P5	ENSG00000250273	v27
EFNA5	ENSG00000184349	v27
AC024587.2	ENSG00000249959	v27
AC024587.1	ENSG00000248827	v27
RN7SL782P	ENSG00000239708	v27
RN7SKP122	ENSG00000251732	v27
FBXL17	ENSG00000145743	v27
AC133134.1	ENSG00000244245	v27
LINC01023	ENSG00000272523	v27
FER	ENSG00000151422	v27
AC034207.1	ENSG00000249921	v27
AC008871.1	ENSG00000250383	v27
Y_RNA	ENSG00000207404	v27
AC109481.1	ENSG00000250441	v27
RNU6-47P	ENSG00000206593	v27
GJA1P1	ENSG00000176857	v27
AC008467.1	ENSG00000249476	v27
PJA2	ENSG00000198961	v27
AC010625.1	ENSG00000248867	v27
AC091917.3	ENSG00000251367	v27
AC091917.2	ENSG00000248876	v27
AC091917.1	ENSG00000248440	v27
KRT18P42	ENSG00000214794	v27
AC012603.1	ENSG00000271849	v27
MAN2A1	ENSG00000112893	v27
RN7SKP230	ENSG00000202512	v27
AC008417.1	ENSG00000249068	v27
LINC01848	ENSG00000254106	v27
PGAM5P1	ENSG00000253224	v27
TMEM232	ENSG00000186952	v27
MIR548F3	ENSG00000221436	v27
SNORA51	ENSG00000207177	v27
SLC25A46	ENSG00000164209	v27
AC008782.1	ENSG00000270779	v27
BCLAF1P1	ENSG00000248966	v27
AC010395.1	ENSG00000248428	v27
AC010395.2	ENSG00000251627	v27
TSLP	ENSG00000145777	v27
AC008572.1	ENSG00000253613	v27
WDR36	ENSG00000134987	v27
AC010468.3	ENSG00000250728	v27
AC010468.1	ENSG00000214784	v27
CAMK4	ENSG00000152495	v27
AC010468.2	ENSG00000249318	v27
AC010275.1	ENSG00000248268	v27
STARD4	ENSG00000164211	v27
STARD4-AS1	ENSG00000246859	v27
HMGN1P13	ENSG00000249619	v27
AC008967.1	ENSG00000251099	v27
NREP	ENSG00000134986	v27
RN7SKP57	ENSG00000253057	v27
HMGN1P14	ENSG00000249439	v27
NREP-AS1	ENSG00000250095	v27
EPB41L4A	ENSG00000129595	v27
EPB41L4A-AS1	ENSG00000224032	v27
SNORA13	ENSG00000238363	v27
AC010261.1	ENSG00000250882	v27
AC010261.2	ENSG00000251187	v27
AC104126.1	ENSG00000251076	v27
AC010265.1	ENSG00000248350	v27
EPB41L4A-AS2	ENSG00000278921	v27
HMGB3P16	ENSG00000248430	v27
AC137549.1	ENSG00000251014	v27
LINC02200	ENSG00000250358	v27
APC	ENSG00000134982	v27
CBX3P3	ENSG00000250045	v27
RNU6-482P	ENSG00000212370	v27
AC008575.1	ENSG00000258864	v27
AC008575.2	ENSG00000272869	v27
SRP19	ENSG00000153037	v27
REEP5	ENSG00000129625	v27
XBP1P1	ENSG00000249947	v27
ZRSR1	ENSG00000212643	v27
AC008536.1	ENSG00000270067	v27
AC008536.3	ENSG00000279522	v27
AC008536.2	ENSG00000272389	v27
DCP2	ENSG00000172795	v27
MCC	ENSG00000171444	v27
AC079465.1	ENSG00000232633	v27
TSSK1B	ENSG00000212122	v27
RNU4ATAC13P	ENSG00000251741	v27
YTHDC2	ENSG00000047188	v27
AC106789.1	ENSG00000251628	v27
RN7SKP89	ENSG00000222706	v27
KCNN2	ENSG00000080709	v27
AC010230.1	ENSG00000246316	v27
LINC01957	ENSG00000251542	v27
AC094104.2	ENSG00000251132	v27
AC094104.1	ENSG00000250242	v27
TRIM36	ENSG00000152503	v27
TRIM36-IT1	ENSG00000250472	v27
AC008494.2	ENSG00000249791	v27
PGGT1B	ENSG00000164219	v27
AC008494.3	ENSG00000271797	v27
AC008494.1	ENSG00000243304	v27
CCDC112	ENSG00000164221	v27
HMGN1P15	ENSG00000250197	v27
CTNNA1P1	ENSG00000249026	v27
AK3P4	ENSG00000248722	v27
AC008628.2	ENSG00000249944	v27
AC008628.1	ENSG00000249433	v27
CCT5P1	ENSG00000250444	v27
FEM1C	ENSG00000145780	v27
TMED7-TICAM2	ENSG00000251201	v27
TICAM2	ENSG00000243414	v27
AC010226.1	ENSG00000249249	v27
TMED7	ENSG00000134970	v27
AC008549.2	ENSG00000249021	v27
AC008549.1	ENSG00000248709	v27
AC008549.3	ENSG00000251118	v27
RNU2-49P	ENSG00000222598	v27
CDO1	ENSG00000129596	v27
ATG12	ENSG00000145782	v27
AP3S1	ENSG00000177879	v27
LVRN	ENSG00000172901	v27
DDX43P1	ENSG00000248295	v27
ARL14EPL	ENSG00000268714	v27
ARL14EPL	ENSG00000268223	v27
AC034236.1	ENSG00000185641	v27
AC034236.3	ENSG00000272265	v27
AC034236.2	ENSG00000271918	v27
COMMD10	ENSG00000145781	v27
RNU6-644P	ENSG00000212457	v27
HMGN2P27	ENSG00000232916	v27
AC018752.1	ENSG00000250015	v27
SEMA6A	ENSG00000092421	v27
SEMA6A-AS1	ENSG00000248445	v27
RPS14P8	ENSG00000239528	v27
SEMA6A-AS2	ENSG00000249167	v27
RPS17P2	ENSG00000197575	v27
LINC02214	ENSG00000251311	v27
AC010267.1	ENSG00000249150	v27
AC093534.1	ENSG00000250650	v27
AC093534.2	ENSG00000250949	v27
RPL35AP15	ENSG00000243758	v27
LINC00992	ENSG00000248663	v27
AC114322.1	ENSG00000251477	v27
RPL7L1P4	ENSG00000249582	v27
LINC02147	ENSG00000249797	v27
LINC02148	ENSG00000250427	v27
LINC02208	ENSG00000250891	v27
LINC02216	ENSG00000249551	v27
LINC02215	ENSG00000249128	v27
RNU7-34P	ENSG00000238904	v27
AC093206.1	ENSG00000249426	v27
DTWD2	ENSG00000169570	v27
PTMAP2	ENSG00000197744	v27
MIR1244-2	ENSG00000283498	v27
AC008629.1	ENSG00000249494	v27
RNU6-373P	ENSG00000223179	v27
AC008629.2	ENSG00000250678	v27
AC008629.3	ENSG00000250928	v27
DMXL1	ENSG00000172869	v27
AC118465.1	ENSG00000248885	v27
LAMTOR3P2	ENSG00000248979	v27
RNU6-701P	ENSG00000206786	v27
MIR5706	ENSG00000264536	v27
TNFAIP8	ENSG00000145779	v27
RN7SL174P	ENSG00000243333	v27
RNA5SP190	ENSG00000202092	v27
HSD17B4	ENSG00000133835	v27
AC010409.1	ENSG00000213663	v27
FABP5P6	ENSG00000249919	v27
FAM170A	ENSG00000164334	v27
AC010409.2	ENSG00000250895	v27
AC008550.1	ENSG00000234259	v27
AC008574.1	ENSG00000251293	v27
RNU6-718P	ENSG00000251975	v27
AC113418.1	ENSG00000261036	v27
PRR16	ENSG00000184838	v27
PRELID3BP8	ENSG00000270741	v27
RNU4-69P	ENSG00000222609	v27
AC114284.1	ENSG00000248927	v27
AC008565.1	ENSG00000251135	v27
AC113352.1	ENSG00000248853	v27
AC010350.1	ENSG00000250847	v27
AC008568.1	ENSG00000229855	v27
AC008568.2	ENSG00000279860	v27
RPL23AP44	ENSG00000244088	v27
AC106806.1	ENSG00000213661	v27
AC106806.2	ENSG00000249600	v27
FTMT	ENSG00000181867	v27
SRFBP1	ENSG00000151304	v27
LOX	ENSG00000113083	v27
AC010255.1	ENSG00000247311	v27
ZNF474	ENSG00000164185	v27
AC010255.3	ENSG00000250803	v27
AC010255.2	ENSG00000249610	v27
AC113349.2	ENSG00000272139	v27
SNCAIP	ENSG00000064692	v27
AC113349.1	ENSG00000249621	v27
AC119150.1	ENSG00000249916	v27
MGC32805	ENSG00000250328	v27
LINC02201	ENSG00000251538	v27
AC093267.1	ENSG00000240058	v27
SNX2	ENSG00000205302	v27
AC008669.1	ENSG00000260686	v27
SNX24	ENSG00000064652	v27
RN7SL689P	ENSG00000263432	v27
PPIC	ENSG00000168938	v27
AC106786.2	ENSG00000249996	v27
RN7SL711P	ENSG00000276047	v27
AC106786.1	ENSG00000223652	v27
PRDM6	ENSG00000061455	v27
AC010493.1	ENSG00000213655	v27
CEP120	ENSG00000168944	v27
KRT8P33	ENSG00000250539	v27
HMGB3P17	ENSG00000249400	v27
AC026422.1	ENSG00000279772	v27
CSNK1G3	ENSG00000151292	v27
KRT18P16	ENSG00000235275	v27
LINC01170	ENSG00000253807	v27
HMGB1P29	ENSG00000250862	v27
AC016556.1	ENSG00000251421	v27
AC025465.2	ENSG00000248600	v27
AC025465.4	ENSG00000251214	v27
AC025465.3	ENSG00000250438	v27
AC025465.1	ENSG00000248296	v27
ZNF608	ENSG00000168916	v27
AC112196.1	ENSG00000249112	v27
AC113398.2	ENSG00000251456	v27
AC113398.1	ENSG00000242814	v27
AC109464.1	ENSG00000248443	v27
AC109464.2	ENSG00000249261	v27
AC109464.3	ENSG00000249423	v27
AC109458.2	ENSG00000250411	v27
AC109458.1	ENSG00000250194	v27
AC110009.1	ENSG00000249365	v27
HMGB1P22	ENSG00000250721	v27
AC109471.3	ENSG00000281608	v27
RN7SKP117	ENSG00000222107	v27
AC109471.1	ENSG00000250402	v27
LINC02240	ENSG00000260192	v27
AC010587.2	ENSG00000249950	v27
AC010587.1	ENSG00000249904	v27
RPSAP37	ENSG00000241888	v27
AC010235.1	ENSG00000248752	v27
LINC02039	ENSG00000248107	v27
GRAMD2B	ENSG00000155324	v27
AC093535.1	ENSG00000250602	v27
AC093535.2	ENSG00000279118	v27
ALDH7A1	ENSG00000164904	v27
RNU6-290P	ENSG00000202082	v27
PHAX	ENSG00000164902	v27
AC099513.1	ENSG00000230929	v27
TEX43	ENSG00000196900	v27
BOLA3P3	ENSG00000213630	v27
HSPE1P10	ENSG00000249768	v27
AC137794.1	ENSG00000251072	v27
RNU6-752P	ENSG00000252185	v27
LMNB1	ENSG00000113368	v27
MARCH3	ENSG00000173926	v27
C5orf63	ENSG00000164241	v27
AC005915.1	ENSG00000279446	v27
MRPS5P3	ENSG00000214743	v27
AC011416.1	ENSG00000250080	v27
AC011416.3	ENSG00000271585	v27
AC011416.2	ENSG00000250956	v27
AC011416.4	ENSG00000283897	v27
MEGF10	ENSG00000145794	v27
AC010424.1	ENSG00000249577	v27
AC010424.2	ENSG00000271766	v27
HNRNPKP1	ENSG00000250859	v27
PRRC1	ENSG00000164244	v27
AC010424.3	ENSG00000282925	v27
CTXN3	ENSG00000205279	v27
AC022118.1	ENSG00000248799	v27
CCDC192	ENSG00000230561	v27
CUL1P1	ENSG00000251032	v27
AC068658.1	ENSG00000250603	v27
LINC01184	ENSG00000245937	v27
SLC12A2	ENSG00000064651	v27
KDELC1P1	ENSG00000250329	v27
FBN2	ENSG00000138829	v27
Y_RNA	ENSG00000207290	v27
SLC27A6	ENSG00000113396	v27
AC008588.1	ENSG00000248634	v27
ISOC1	ENSG00000066583	v27
MIR4633	ENSG00000264563	v27
MIR4460	ENSG00000265691	v27
ADAMTS19-AS1	ENSG00000249421	v27
ADAMTS19	ENSG00000145808	v27
AC008591.1	ENSG00000251680	v27
KIAA1024L	ENSG00000186367	v27
CHSY3	ENSG00000198108	v27
RNU6ATAC10P	ENSG00000221562	v27
RNA5SP191	ENSG00000199455	v27
HSPA8P4	ENSG00000248610	v27
RNU7-53P	ENSG00000252514	v27
ARL2BPP4	ENSG00000249312	v27
AC005741.1	ENSG00000249418	v27
AC113367.1	ENSG00000244192	v27
AC113367.3	ENSG00000250405	v27
AC113367.2	ENSG00000248955	v27
HINT1	ENSG00000169567	v27
LYRM7	ENSG00000186687	v27
CDC42SE2	ENSG00000158985	v27
AC004777.1	ENSG00000279370	v27
RAPGEF6	ENSG00000158987	v27
AC008695.1	ENSG00000273217	v27
uc_338	ENSG00000275939	v27
FNIP1	ENSG00000217128	v27
AC005593.1	ENSG00000279584	v27
MEIKIN	ENSG00000239642	v27
AC026398.1	ENSG00000281938	v27
AC034228.3	ENSG00000234758	v27
ACSL6	ENSG00000164398	v27
AC034228.1	ENSG00000223548	v27
AC034228.2	ENSG00000231585	v27
IL3	ENSG00000164399	v27
CSF2	ENSG00000164400	v27
snoZ6	ENSG00000253067	v27
AC063976.3	ENSG00000227616	v27
AC063976.4	ENSG00000235775	v27
AC063976.1	ENSG00000224015	v27
P4HA2-AS1	ENSG00000237714	v27
P4HA2	ENSG00000072682	v27
AC063976.2	ENSG00000224431	v27
MIR6830	ENSG00000283678	v27
PDLIM4	ENSG00000131435	v27
SLC22A4	ENSG00000197208	v27
MIR3936HG	ENSG00000233006	v27
MIR3936	ENSG00000263597	v27
SLC22A5	ENSG00000197375	v27
C5orf56	ENSG00000197536	v27
AC116366.3	ENSG00000283782	v27
AC116366.2	ENSG00000238160	v27
Y_RNA	ENSG00000202533	v27
AC116366.1	ENSG00000234290	v27
IRF1	ENSG00000125347	v27
IL5	ENSG00000113525	v27
RAD50	ENSG00000113522	v27
TH2LCRR	ENSG00000223442	v27
IL13	ENSG00000169194	v27
IL4	ENSG00000113520	v27
AC004039.1	ENSG00000230612	v27
KIF3A	ENSG00000131437	v27
CCNI2	ENSG00000205089	v27
SEPT8	ENSG00000164402	v27
SOWAHA	ENSG00000198944	v27
AC004775.1	ENSG00000272203	v27
SHROOM1	ENSG00000164403	v27
RNA5SP192	ENSG00000201274	v27
GDF9	ENSG00000164404	v27
UQCRQ	ENSG00000164405	v27
LEAP2	ENSG00000164406	v27
AFF4	ENSG00000072364	v27
AC010240.2	ENSG00000235253	v27
Y_RNA	ENSG00000202417	v27
ATP6V0E1P1	ENSG00000225364	v27
AC010240.3	ENSG00000272023	v27
AC010240.1	ENSG00000229738	v27
Y_RNA	ENSG00000199677	v27
ZCCHC10	ENSG00000155329	v27
AC113410.1	ENSG00000248648	v27
HSPA4	ENSG00000170606	v27
AC113410.3	ENSG00000279691	v27
AC113410.2	ENSG00000251616	v27
AC010307.2	ENSG00000248245	v27
AC010307.1	ENSG00000240611	v27
FSTL4	ENSG00000053108	v27
AC010307.3	ENSG00000249478	v27
AC010307.4	ENSG00000250244	v27
AC010608.1	ENSG00000250409	v27
MIR1289-2	ENSG00000221287	v27
AC010608.3	ENSG00000280104	v27
AC010608.2	ENSG00000279197	v27
AC005178.1	ENSG00000251243	v27
WSPAR	ENSG00000249073	v27
C5orf15	ENSG00000113583	v27
VDAC1	ENSG00000213585	v27
AC008608.2	ENSG00000271737	v27
AC008608.1	ENSG00000271128	v27
TCF7	ENSG00000081059	v27
SKP1	ENSG00000113558	v27
AC104109.3	ENSG00000272772	v27
PPP2CA	ENSG00000113575	v27
AC104109.4	ENSG00000273345	v27
MIR3661	ENSG00000266751	v27
AC104109.2	ENSG00000270177	v27
AC104109.1	ENSG00000239615	v27
CDKL3	ENSG00000006837	v27
UBE2B	ENSG00000119048	v27
AC109454.4	ENSG00000279469	v27
AC109454.2	ENSG00000248559	v27
CDKN2AIPNL	ENSG00000237190	v27
AC109454.1	ENSG00000243648	v27
AC109454.3	ENSG00000250564	v27
AC005355.1	ENSG00000250994	v27
RNU6-456P	ENSG00000207222	v27
LINC01843	ENSG00000251169	v27
RN7SL541P	ENSG00000240250	v27
AC005355.2	ENSG00000280420	v27
JADE2	ENSG00000043143	v27
SAR1B	ENSG00000152700	v27
RNU6-1311P	ENSG00000207459	v27
SEC24A	ENSG00000113615	v27
RNU6-1164P	ENSG00000201298	v27
RNU6-757P	ENSG00000222266	v27
CAMLG	ENSG00000164615	v27
DDX46	ENSG00000145833	v27
AC010301.1	ENSG00000241179	v27
C5orf24	ENSG00000181904	v27
AC006077.1	ENSG00000270892	v27
TXNDC15	ENSG00000113621	v27
PCBD2	ENSG00000132570	v27
AC006077.2	ENSG00000279799	v27
MTCYBP18	ENSG00000244921	v27
MTND6P4	ENSG00000249119	v27
MTND5P11	ENSG00000248923	v27
MTND4P12	ENSG00000247627	v27
MTND4LP30	ENSG00000198868	v27
MIR4461	ENSG00000263963	v27
MTND3P25	ENSG00000249192	v27
CATSPER3	ENSG00000152705	v27
PITX1	ENSG00000069011	v27
C5orf66	ENSG00000224186	v27
AC008406.3	ENSG00000277619	v27
C5orf66-AS1	ENSG00000249082	v27
AC008406.2	ENSG00000248753	v27
AC008406.1	ENSG00000248482	v27
C5orf66-AS2	ENSG00000249647	v27
H2AFY	ENSG00000113648	v27
AC026691.1	ENSG00000270021	v27
DCANP1	ENSG00000251380	v27
TIFAB	ENSG00000255833	v27
AC022092.1	ENSG00000249639	v27
NEUROG1	ENSG00000181965	v27
AC034206.1	ENSG00000250167	v27
CXCL14	ENSG00000145824	v27
LINC01959	ENSG00000251045	v27
AC011431.1	ENSG00000223539	v27
MIR5692C1	ENSG00000265924	v27
AC114296.1	ENSG00000250378	v27
SLC25A48	ENSG00000145832	v27
IL9	ENSG00000145839	v27
AC002428.2	ENSG00000254239	v27
AC002428.1	ENSG00000253927	v27
LECT2	ENSG00000145826	v27
FBXL21	ENSG00000164616	v27
TGFBI	ENSG00000120708	v27
VTRNA2-1	ENSG00000270123	v27
Vault	ENSG00000278815	v27
SMAD5-AS1	ENSG00000164621	v27
SMAD5-AS1_1	ENSG00000277859	v27
SMAD5	ENSG00000113658	v27
SMAD5-AS1_2	ENSG00000275646	v27
SMAD5-AS1_3	ENSG00000277524	v27
SMAD5-AS1_4	ENSG00000274934	v27
AC009014.1	ENSG00000271824	v27
TRPC7	ENSG00000069018	v27
TRPC7-AS1	ENSG00000248211	v27
TRPC7-AS2	ENSG00000250947	v27
AC063980.1	ENSG00000279240	v27
HSPD1P18	ENSG00000248351	v27
HNRNPA1P13	ENSG00000213568	v27
AC112178.1	ENSG00000249803	v27
AC109439.2	ENSG00000250284	v27
AC109439.1	ENSG00000248616	v27
RNA5SP193	ENSG00000222285	v27
SPOCK1	ENSG00000152377	v27
KLHL3	ENSG00000146021	v27
MIR874	ENSG00000216009	v27
HNRNPA0	ENSG00000177733	v27
AC106791.2	ENSG00000270697	v27
NPY6R	ENSG00000226306	v27
AC106791.1	ENSG00000250159	v27
MYOT	ENSG00000120729	v27
PKD2L2	ENSG00000078795	v27
FAM13B	ENSG00000031003	v27
AC113382.1	ENSG00000246323	v27
AC113382.2	ENSG00000250260	v27
RNU6-1148P	ENSG00000222924	v27
WNT8A	ENSG00000061492	v27
NME5	ENSG00000112981	v27
RNU6-460P	ENSG00000212460	v27
RNU6-888P	ENSG00000199880	v27
BRD8	ENSG00000112983	v27
KIF20A	ENSG00000112984	v27
CDC23	ENSG00000094880	v27
GFRA3	ENSG00000146013	v27
RPS27AP18	ENSG00000249851	v27
CDC25C	ENSG00000158402	v27
FAM53C	ENSG00000120709	v27
AC104116.1	ENSG00000249971	v27
KDM3B	ENSG00000120733	v27
REEP2	ENSG00000132563	v27
AC113403.1	ENSG00000271196	v27
EGR1	ENSG00000120738	v27
RPL7P19	ENSG00000241458	v27
ETF1	ENSG00000120705	v27
HSPA9	ENSG00000113013	v27
SNORD63B	ENSG00000222937	v27
SNORD63	ENSG00000206989	v27
CTNNA1	ENSG00000044115	v27
AC113340.1	ENSG00000232174	v27
snoU13	ENSG00000238745	v27
AC034243.1	ENSG00000253404	v27
LRRTM2	ENSG00000146006	v27
SIL1	ENSG00000120725	v27
RNA5SP194	ENSG00000201532	v27
AC011405.1	ENSG00000249593	v27
RPL12P21	ENSG00000242683	v27
RNU6-572P	ENSG00000252533	v27
MATR3	ENSG00000280987	v27
SNHG4	ENSG00000281398	v27
SNORA74D	ENSG00000252213	v27
SNORA74A	ENSG00000200959	v27
MATR3	ENSG00000015479	v27
RNA5SP195	ENSG00000199545	v27
RN7SKP64	ENSG00000253015	v27
PAIP2	ENSG00000120727	v27
AC135457.1	ENSG00000272742	v27
SLC23A1	ENSG00000170482	v27
MZB1	ENSG00000170476	v27
PROB1	ENSG00000228672	v27
SPATA24	ENSG00000170469	v27
DNAJC18	ENSG00000170464	v27
AC142391.1	ENSG00000279686	v27
RNU5B-4P	ENSG00000200378	v27
ECSCR	ENSG00000249751	v27
AC138517.2	ENSG00000283288	v27
TMEM173	ENSG00000184584	v27
AC138517.1	ENSG00000249689	v27
NCOA4P4	ENSG00000249215	v27
UBE2D2	ENSG00000131508	v27
Y_RNA	ENSG00000207020	v27
AC010378.1	ENSG00000275506	v27
AC113361.1	ENSG00000272255	v27
CXXC5	ENSG00000171604	v27
CXXC5-AS1	ENSG00000250635	v27
AC008667.1	ENSG00000249526	v27
RNU6-236P	ENSG00000200756	v27
PSD2-AS1	ENSG00000249131	v27
AC008667.3	ENSG00000251387	v27
AC008667.4	ENSG00000271792	v27
PSD2	ENSG00000146005	v27
NRG2	ENSG00000158458	v27
AC008667.2	ENSG00000250692	v27
Y_RNA	ENSG00000207317	v27
LINC01024	ENSG00000245146	v27
PURA	ENSG00000185129	v27
IGIP	ENSG00000182700	v27
AC011379.2	ENSG00000254363	v27
CYSTM1	ENSG00000120306	v27
AC011379.1	ENSG00000250069	v27
PFDN1	ENSG00000113068	v27
HBEGF	ENSG00000113070	v27
AC008438.2	ENSG00000253965	v27
SLC4A9	ENSG00000113073	v27
AC008438.1	ENSG00000249637	v27
RNU4-14P	ENSG00000222790	v27
ANKHD1	ENSG00000131503	v27
ANKHD1-EIF4EBP3	ENSG00000254996	v27
SNORD45	ENSG00000200051	v27
SRA1	ENSG00000213523	v27
EIF4EBP3	ENSG00000243056	v27
APBB3	ENSG00000113108	v27
AC116353.4	ENSG00000283155	v27
MIR6831	ENSG00000283717	v27
SLC35A4	ENSG00000176087	v27
AC116353.5	ENSG00000283602	v27
SNORA27	ENSG00000200235	v27
HAUS1P1	ENSG00000251453	v27
AC116353.1	ENSG00000240518	v27
CD14	ENSG00000170458	v27
NDUFA2	ENSG00000131495	v27
TMCO6	ENSG00000113119	v27
IK	ENSG00000113141	v27
MIR3655	ENSG00000284325	v27
WDR55	ENSG00000120314	v27
DND1	ENSG00000256453	v27
HARS	ENSG00000170445	v27
HARS2	ENSG00000112855	v27
ZMAT2	ENSG00000146007	v27
VTRNA1-1	ENSG00000199990	v27
VTRNA1-2	ENSG00000202111	v27
VTRNA1-3	ENSG00000202515	v27
AC116353.3	ENSG00000250515	v27
AC116353.2	ENSG00000248106	v27
PCDHA1	ENSG00000204970	v27
AC005609.5	ENSG00000279726	v27
PCDHA2	ENSG00000204969	v27
PCDHA3	ENSG00000255408	v27
PCDHA4	ENSG00000204967	v27
PCDHA5	ENSG00000204965	v27
PCDHA6	ENSG00000081842	v27
PCDHA7	ENSG00000204963	v27
PCDHA8	ENSG00000204962	v27
PCDHA9	ENSG00000204961	v27
AC005609.2	ENSG00000278907	v27
PCDHA10	ENSG00000250120	v27
PCDHA14	ENSG00000249504	v27
AC005609.4	ENSG00000278946	v27
PCDHA11	ENSG00000249158	v27
PCDHA12	ENSG00000251664	v27
AC005609.3	ENSG00000278915	v27
AC005609.1	ENSG00000278901	v27
PCDHA13	ENSG00000239389	v27
PCDHAC1	ENSG00000248383	v27
AC010223.1	ENSG00000279028	v27
PCDHAC2	ENSG00000243232	v27
AC244517.5	ENSG00000279047	v27
PCDHB1	ENSG00000171815	v27
AC244517.9	ENSG00000279558	v27
PCDHB2	ENSG00000112852	v27
AC244517.2	ENSG00000272154	v27
PCDHB3	ENSG00000113205	v27
AC244517.1	ENSG00000272108	v27
PCDHB4	ENSG00000081818	v27
PCDHB5	ENSG00000113209	v27
AC244517.11	ENSG00000280029	v27
PCDHB6	ENSG00000113211	v27
PCDHB17P	ENSG00000255622	v27
AC244517.12	ENSG00000280336	v27
PCDHB7	ENSG00000113212	v27
PCDHB8	ENSG00000120322	v27
AC244517.8	ENSG00000279472	v27
PCDHB16	ENSG00000272674	v27
AC244517.6	ENSG00000279068	v27
AC244517.4	ENSG00000278936	v27
PCDHB9	ENSG00000177839	v27
AC244517.7	ENSG00000279375	v27
PCDHB10	ENSG00000120324	v27
PCDHB11	ENSG00000197479	v27
PCDHB12	ENSG00000120328	v27
PCDHB13	ENSG00000187372	v27
PCDHB14	ENSG00000120327	v27
AC244517.10	ENSG00000279983	v27
PCDHB18P	ENSG00000146001	v27
PCDHB19P	ENSG00000262096	v27
PCDHB15	ENSG00000113248	v27
AC244517.3	ENSG00000277795	v27
TAF7	ENSG00000178913	v27
SLC25A2	ENSG00000120329	v27
AC005618.1	ENSG00000272070	v27
PCDHGA1	ENSG00000204956	v27
PCDHGA2	ENSG00000081853	v27
PCDHGA3	ENSG00000254245	v27
PCDHGB1	ENSG00000254221	v27
AC005618.4	ENSG00000280026	v27
PCDHGA4	ENSG00000262576	v27
PCDHGB2	ENSG00000253910	v27
PCDHGA5	ENSG00000253485	v27
PCDHGB3	ENSG00000262209	v27
PCDHGA6	ENSG00000253731	v27
PCDHGA7	ENSG00000253537	v27
PCDHGB4	ENSG00000253953	v27
PCDHGA8	ENSG00000253767	v27
PCDHGB5	ENSG00000276547	v27
PCDHGA9	ENSG00000261934	v27
PCDHGB6	ENSG00000253305	v27
PCDHGA10	ENSG00000253846	v27
PCDHGB7	ENSG00000254122	v27
PCDHGA11	ENSG00000253873	v27
PCDHGB8P	ENSG00000248449	v27
AC005618.3	ENSG00000279855	v27
PCDHGA12	ENSG00000253159	v27
AC005618.2	ENSG00000276545	v27
AC008781.3	ENSG00000273557	v27
PCDHGC3	ENSG00000240184	v27
RN7SL68P	ENSG00000242020	v27
PCDHGC4	ENSG00000242419	v27
PCDHGC5	ENSG00000240764	v27
DIAPH1	ENSG00000131504	v27
AC008781.2	ENSG00000246422	v27
RPS27AP10	ENSG00000240974	v27
AC008781.1	ENSG00000228737	v27
HDAC3	ENSG00000171720	v27
RELL2	ENSG00000164620	v27
FCHSD1	ENSG00000197948	v27
ARAP3	ENSG00000120318	v27
AC005753.1	ENSG00000278925	v27
PCDH1	ENSG00000156453	v27
AC005740.1	ENSG00000226040	v27
KIAA0141	ENSG00000081791	v27
PCDH12	ENSG00000113555	v27
AC005740.4	ENSG00000271871	v27
RNF14	ENSG00000013561	v27
AC005740.3	ENSG00000254099	v27
GNPDA1	ENSG00000113552	v27
AC005740.2	ENSG00000250347	v27
NDFIP1	ENSG00000131507	v27
AC091825.1	ENSG00000280047	v27
SPRY4	ENSG00000187678	v27
SPRY4-IT1	ENSG00000281881	v27
SPRY4-IT1_1	ENSG00000277968	v27
SPRY4-IT1_2	ENSG00000274721	v27
SPRY4-AS1	ENSG00000231185	v27
RPS12P10	ENSG00000225147	v27
FGF1	ENSG00000113578	v27
AC005592.1	ENSG00000261757	v27
LINC01844	ENSG00000236714	v27
ARHGAP26	ENSG00000145819	v27
ARHGAP26-AS1	ENSG00000226272	v27
ARHGAP26-IT1	ENSG00000230789	v27
NR3C1	ENSG00000113580	v27
RPL7P21	ENSG00000231579	v27
AC091925.2	ENSG00000279679	v27
AC091925.1	ENSG00000279130	v27
