gene_id	coeff_KF_JAX	stderr_coef	proberr_coef
AC002127.2	0.999631112971311	3.2762883994995e-06	2.20985652546241e-06
AC002128.1	0.999054614232872	8.39406974313829e-06	5.66180004174678e-06
AC002128.2	0.999433752816641	5.02865601077876e-06	3.39182847927027e-06
AC002306.1	0.993379694316119	5.86147513828317e-05	3.953564980772e-05
AC002310.1	0.999353799627447	5.73846465216994e-06	3.87059440788862e-06
AC002310.2	0.997049087129333	2.6174836700586e-05	1.76549273545452e-05
AC002310.3	0.613577187950904	0.00276943614703465	0.00186798468117487
AC002310.5	0.933789304457708	0.000568690742277454	0.000383581905666143
AC002310.6	0.998538149648357	1.29763996855803e-05	8.75258158792391e-06
AC002347.1	0.989693166038336	9.10857088572024e-05	6.1437310624183e-05
AC002350.1	0.32747718978388	0.00396527161087898	0.00267457570153788
AC002350.2	0.998923177814252	9.56046361158231e-06	6.44853270601227e-06
AC002351.1	0.999486809540878	4.55759753479464e-06	3.07409953721899e-06
AC002366.1	0.998300688921792	1.50824738558576e-05	1.0173128615776e-05
AC002367.1	0.917086412271771	0.000706002519988631	0.000476198699732331
AC002368.1	0.994473588150615	4.89565033081129e-05	3.30211614813221e-05
AC002375.1	0.981895824866409	0.000159367008067837	0.000107493046941756
AC002378.1	0.673495364119279	0.0024269046847196	0.00163694720984337
AC002381.1	0.999903381939608	8.58234925479276e-07	5.78879457235772e-07
AC002383.1	0.863063397110956	0.00113314643717424	0.000764307271874027
AC002384.1	0.998648152899591	1.20005948756641e-05	8.09440124363546e-06
AC002384.2	0.999254677238489	6.61837482751993e-06	4.46409382116219e-06
AC002386.1	0.995022017733989	4.41102879217992e-05	2.97523892032535e-05
AC002398.1	0.976210804153324	0.000208810284640068	0.000140842536989726
AC002398.2	0.992989882061719	6.2053927347861e-05	4.18553739961322e-05
AC002400.1	0.999925875130225	6.58440744246893e-07	4.44118281994529e-07
AC002401.1	1	0	0
AC002401.2	0.995895429749849	3.63868391670415e-05	2.45429230181695e-05
AC002401.3	0.999941402440952	5.20517878327866e-07	3.51089308932145e-07
AC002401.4	0.998369620368256	1.44711622989701e-05	9.76079897065533e-06
AC002407.1	0.999932694338919	5.97868715543465e-07	4.03262448634067e-07
AC002428.1	0.998822636846514	1.04525812888936e-05	7.05026607935872e-06
AC002428.2	0.976381361232854	0.000207331107631718	0.000139844832097594
AC002429.1	0.999934469389915	5.82101651253846e-07	3.92627563770719e-07
AC002429.2	0.999485775912149	4.56677473622649e-06	3.08028955958477e-06
AC002451.1	0.982746325449357	0.000151945418598331	0.000102487184844574
AC002451.2	0.99954670550559	4.02578754138449e-06	2.71539369666384e-06
AC002454.1	0.999459788275336	4.79750608805384e-06	3.23591785639231e-06
AC002456.1	0.997013495690864	2.64900635341944e-05	1.78675478538141e-05
AC002456.2	0.882713023261715	0.000980782646241819	0.000661537894890107
AC002460.1	0.999985584680487	1.28053069344393e-07	8.6371795272793e-08
AC002463.1	0.988705551647519	9.97641172953818e-05	6.72908971157351e-05
AC002464.1	0.99994076869369	5.26147242691564e-07	3.5488631519546e-07
AC002465.1	0.999883793125527	1.03222752535593e-06	6.96237465852574e-07
AC002467.1	0.996945083533899	2.70959458410565e-05	1.82762154697926e-05
AC002470.1	0.999463597150437	4.76368934832636e-06	3.21310846544613e-06
AC002472.1	0.996074544577421	3.48021168222861e-05	2.3474027796632e-05
AC002472.2	0.995458225977485	4.02538122638893e-05	2.71511963719934e-05
AC002472.3	0.906239896011875	0.000793842762144221	0.000535446943066277
AC002480.1	0.999307188081644	6.15224655816598e-06	4.14969030348295e-06
AC002480.2	0.998962340867839	9.21293865300157e-06	6.21412712144956e-06
AC002480.3	0.998987808304688	8.98693849630271e-06	6.06169001575618e-06
AC002480.4	0.999856962069666	1.27054194206541e-06	8.56980539923119e-07
AC002486.1	0.999936096917708	5.67644951657591e-07	3.82876519893045e-07
AC002486.2	0.999564730120348	3.86574263780935e-06	2.6074434092024e-06
AC002487.1	0.998042709877156	1.73699603183757e-05	1.17160382347444e-05
AC002504.1	0.995258117291629	4.20231639986343e-05	2.83446241170789e-05
AC002511.1	0.999078712992772	8.1801957329291e-06	5.51754202186068e-06
AC002511.2	0.999284271008611	6.35567985170837e-06	4.2869060599773e-06
AC002511.3	0.999969987309724	2.6660436721939e-07	1.79824645689479e-07
AC002519.1	0.999278744771955	6.40473517926702e-06	4.3199938784156e-06
AC002519.2	0.92121241331759	0.000672313816469446	0.000453475669208641
AC002524.1	0.690546108401155	0.00232360243721474	0.00156726984390134
AC002525.1	0.996753857431811	2.87892914469005e-05	1.94183770809344e-05
AC002540.1	0.997829404135326	1.92608844783957e-05	1.29914665806779e-05
AC002542.1	1	0	0
AC002543.1	0.999064215538629	8.3088597624125e-06	5.60432590974723e-06
AC002545.1	0.423341408172322	0.0036455806096859	0.00245894412123314
AC002546.1	0.999953152189659	4.16148155370614e-07	2.80691930797479e-07
AC002546.2	0.999610304221535	3.46106632310105e-06	2.33448923493166e-06
AC002550.1	0.988060495698432	0.000105427703462755	7.1110985985628e-05
AC002550.2	0.99921624378504	6.95952539469295e-06	4.6941998787204e-06
AC002551.1	0.978686874224306	0.00018731091057653	0.000126341209183869
AC002553.1	0.999338097968892	5.87785420836416e-06	3.96461266354162e-06
AC002553.2	0.999935353417752	5.74249176979106e-07	3.87331069872407e-07
AC002553.3	0.99793826133324	1.8295931863206e-05	1.23406060417325e-05
AC002553.4	0.999514527845928	4.311493570717e-06	2.90810241344861e-06
AC002558.1	0.999594042349719	3.60546611759118e-06	2.43188689631525e-06
AC002558.2	0.992211057727403	6.89211770480539e-05	4.64873339189123e-05
AC002558.3	0.996262772943923	3.3136455131628e-05	2.23505389862831e-05
AC002563.1	0.936810460290574	0.000543589636330849	0.000366651209705157
AC002984.1	0.994367163375211	4.98966196604282e-05	3.36552699609588e-05
AC002985.1	0.887687616955567	0.000941665422209707	0.000635153327280447
AC002985.2	0.997924093626898	1.84215258907813e-05	1.2425319213332e-05
AC002996.1	0.752846055034295	0.00192419985155029	0.00129787279987067
AC003001.1	0.95564573601436	0.000385269311455227	0.000259864150576551
AC003001.2	0.944543274304486	0.00047897262322204	0.000323067034363266
AC003002.1	0.994027903246689	5.28928441790896e-05	3.56762233987959e-05
AC003002.2	0.774891642820219	0.00177460751963019	0.00119697277199057
AC003002.3	0.982979573520858	0.000149908939881181	0.000101113579949856
AC003002.4	0.959493138386919	0.000352542270893573	0.000237789761717715
AC003005.1	0.922809172093148	0.000659235731144874	0.000444654500657217
AC003005.2	0.995694753402466	3.81619890121837e-05	2.57402615887179e-05
AC003006.1	0.965463397367685	0.000301497300902386	0.000203359929458659
AC003009.1	0.999485958234747	4.56515596302109e-06	3.07919769705773e-06
AC003029.1	0.997923936856995	1.84229156162418e-05	1.24262565831551e-05
AC003035.1	0.984956767225966	0.000132626736203662	8.94567335693698e-05
AC003035.2	0.999417243731583	5.17522506333987e-06	3.49068930522274e-06
AC003043.1	1	0	0
AC003045.1	0.999991772541488	7.30857595039591e-08	4.92963447854204e-08
AC003070.1	0.992163152551875	6.93434029424322e-05	4.67721252846705e-05
AC003070.2	0.99988575734087	1.01478104182339e-06	6.84469812709877e-07
AC003071.1	0.958431927626613	0.000361582347993454	0.000243887293721584
AC003071.2	0.999968240430448	2.82121744835262e-07	1.90291116891384e-07
AC003072.1	0.999281036318288	6.3843936012578e-06	4.30627348404839e-06
AC003075.1	0.993792505778213	5.49711898807826e-05	3.70780675745879e-05
AC003080.1	0.999681732575877	2.82677943327415e-06	1.90666272774342e-06
AC003084.1	0.999898923801788	8.97833486970474e-07	6.05588686961585e-07
AC003087.1	0.999647774128797	3.12833757027192e-06	2.11006369114841e-06
AC003092.1	0.999579563243993	3.73403358914326e-06	2.51860565587713e-06
AC003092.2	0.986111186622149	0.000122520159729955	8.26398477378546e-05
AC003098.1	0.999789516181375	1.86957053938104e-06	1.26102532881251e-06
AC003101.1	0.985954974817668	0.000123888437227521	8.35627509099629e-05
AC003101.2	0.995574747541376	3.92233701219548e-05	2.64561631472585e-05
AC003101.3	0.997736042804416	2.00883918363786e-05	1.35496202936373e-05
AC003102.1	0.998827768642666	1.04070481343979e-05	7.0195539666514e-06
AC003102.2	0.978100671640015	0.000192405747161076	0.000129777676460146
AC003659.1	0.999272057381972	6.46409747621044e-06	4.36003374770394e-06
AC003666.1	0.958716726385694	0.000359157230769924	0.000242251552154314
AC003669.1	0.999299038434375	6.22459095541561e-06	4.19848659942783e-06
AC003681.1	0.999350279913283	5.76971067524159e-06	3.89166985045045e-06
AC003682.1	0.99402617712581	5.29080860491368e-05	3.56865040401427e-05
AC003684.1	0.997413536391714	2.29463289602572e-05	1.54772988836935e-05
AC003685.1	0.950727386581523	0.000426914625507156	0.000287953914904577
AC003685.2	0.982917655208527	0.000150449593078158	0.000101478250531218
AC003686.1	0.999432889803955	5.03631797032297e-06	3.39699647098284e-06
AC003687.1	0.999789572954671	1.86906631766143e-06	1.26068523126263e-06
AC003688.1	0.33950670315157	0.00392963451875731	0.0026505384829018
AC003688.2	0.999909371345507	8.05034888519991e-07	5.42996032306734e-07
AC003956.1	0.988977216663837	9.73777944464149e-05	6.56813223541068e-05
AC003957.1	0.993043989047427	6.15766411831582e-05	4.15334444780402e-05
AC003958.1	0.977301907180441	0.000199343099798933	0.00013445692081438
AC003958.2	0.999706331296446	2.60833123423039e-06	1.7593194174884e-06
AC003965.1	0.993169552659606	6.04689247622713e-05	4.0786289752152e-05
AC003965.2	1	0	0
AC003973.1	0.999999654527702	3.06889481393985e-09	2.06996955200243e-09
AC003973.2	0.999074264128716	8.21967933115315e-06	5.5441737088628e-06
AC003973.3	0.999944198894676	4.95677875276811e-07	3.34334726874209e-07
AC003975.1	0.991021363167493	7.94008551656896e-05	5.35558768092576e-05
AC003982.1	0.999566729743275	3.84798732550816e-06	2.59546745105525e-06
AC003982.2	0.999996009370257	3.54494432406081e-08	2.39106494657902e-08
AC003984.1	0.979289818582915	0.000182067382373605	0.000122804449410997
AC003985.1	0.957475608024075	0.00036972032499124	0.000249376359206591
AC003985.2	0.999973829305913	2.32476151783147e-07	1.56805164377733e-07
AC003986.1	0.999959828207909	3.56846410944771e-07	2.40692904182248e-07
AC003986.2	0.999746803472696	2.24890759165631e-06	1.51688817057218e-06
AC003986.3	0.997532729410739	2.18901904544371e-05	1.47649334615178e-05
AC003988.1	0.949601653284959	0.00043641636613482	0.000294362838957936
AC003989.1	0.999871905442844	1.1378151455123e-06	7.67456315648043e-07
AC003991.1	0.999205263629238	7.05698720007166e-06	4.75993786644834e-06
AC003991.2	0.997487451478041	2.2291401367249e-05	1.50355502222095e-05
AC003992.1	0.999576577278661	3.7605472887039e-06	2.53648914623078e-06
AC004000.1	0.997309084680194	2.38717447979555e-05	1.6101491866221e-05
AC004004.1	0.999951417193977	4.31559712669675e-07	2.91087026195696e-07
AC004006.1	0.999988540780305	1.01793818846475e-07	6.86599308119473e-08
AC004009.1	0.999447571375698	4.90597181406934e-06	3.30907798858977e-06
AC004009.2	0.99836903380862	1.44763643218018e-05	9.7643077350553e-06
AC004009.3	0.999968836351612	2.76828231688196e-07	1.86720642273688e-07
AC004012.1	0.983471935200773	0.000145608564759982	9.8212976930608e-05
AC004014.1	0.999733353596415	2.3683543154662e-06	1.59745498578195e-06
AC004014.2	0.99976583544947	2.07988416303578e-06	1.40288186796763e-06
AC004022.1	0.999798668602461	1.78828460369456e-06	1.20619796519198e-06
AC004022.2	0.999944314989741	4.94646638482e-07	3.33639157656109e-07
AC004023.1	0.999763359936012	2.10186943770085e-06	1.41771093572923e-06
AC004024.1	0.990572352900918	8.33527897026738e-05	5.62214566544535e-05
AC004034.1	0.998665167416876	1.18496547576849e-05	7.99259213405845e-06
AC004039.1	0.995326940972824	4.14146683283371e-05	2.79341937874634e-05
AC004052.1	0.999842919411231	1.39526679706253e-06	9.41107454618674e-07
AC004053.1	1	0	0
AC004054.1	0.999998152925935	1.64078908855969e-08	1.10671224023351e-08
AC004057.1	0.981722849768961	0.000160875627133859	0.000108510610501788
AC004062.1	0.996131615188335	3.42971234777547e-05	2.31334097857455e-05
AC004063.1	0.999815199828336	1.64146296922435e-06	1.10716677274182e-06
AC004066.1	0.997999171374257	1.77559555994595e-05	1.19763920518354e-05
AC004066.2	0.99989145269147	9.64193807905913e-07	6.50348723432539e-07
AC004067.1	0.999164954534032	7.41476867745726e-06	5.00126147294492e-06
AC004069.1	0.948153980565392	0.000448618886306761	0.000302593438813911
AC004069.2	0.999945294601325	4.85945044990146e-07	3.27769932845854e-07
AC004074.1	0.999883902438117	1.03125659386782e-06	6.95582572563846e-07
AC004076.1	0.943445113682084	0.000488181444408134	0.000329278384253286
AC004076.2	0.999433514487208	5.03077193685649e-06	3.3932556714097e-06
AC004080.1	0.999580583185577	3.72497706105756e-06	2.51249702768333e-06
AC004080.2	0.997776394871892	1.97307411321608e-05	1.33083848936425e-05
AC004080.3	0.985436617124887	0.000128427239905926	8.66241733165474e-05
AC004080.4	0.999938860732515	5.4309500030634e-07	3.66317577706627e-07
AC004080.5	0.990241656836833	8.62622442669702e-05	5.81838837580714e-05
AC004080.6	0.962367589274712	0.000328005598779003	0.000221239776376437
AC004112.1	0.866587919274304	0.0011060696169173	0.00074604395661072
AC004129.1	0.316681076354878	0.00399616025730263	0.00269541009355063
AC004130.1	0.998963441438257	9.2031722185201e-06	6.20753966139181e-06
AC004134.1	1	0	0
AC004147.1	0.999989199666799	9.59408714403972e-08	6.47121177865479e-08
AC004147.2	0.999979703503338	1.80295764485192e-07	1.21609493145262e-07
AC004147.3	0.975912281616358	0.000211398635675795	0.000142588379763324
AC004147.4	0.972112882875352	0.000244272313278135	0.000164761675306102
AC004147.5	0.997954866719649	1.81487259948803e-05	1.22413156835468e-05
AC004148.1	0.999712338212574	2.55498617944494e-06	1.72333817803561e-06
AC004148.2	0.999223677785587	6.8935392826981e-06	4.64969224617986e-06
AC004149.1	0.998701944513858	1.15233869731031e-05	7.77252451335804e-06
AC004156.1	0.998816837138731	1.05040403760481e-05	7.08497523364443e-06
AC004158.1	0.999943752546708	4.99642646021508e-07	3.37008964741507e-07
AC004160.1	0.998013425846283	1.7629582898345e-05	1.18911536649337e-05
AC004160.2	0.995454712296425	4.02848831372547e-05	2.71721536760783e-05
AC004217.1	0.996607706945504	3.00832644014389e-05	2.02911618387705e-05
AC004217.2	0.999642569568953	3.17455424866846e-06	2.14123684072688e-06
AC004217.3	0.999344666538732	5.81954279828313e-06	3.92528161744197e-06
AC004221.1	0.996128164446767	3.4327658430845e-05	2.31540056116049e-05
AC004223.1	0.999994130759328	5.21374148984261e-08	3.51666863489884e-08
AC004223.2	0.996911338050781	2.73947924869443e-05	1.8477787532444e-05
AC004223.3	0.869440330259907	0.00108407543855056	0.000731208883302355
AC004223.4	0.999485261428276	4.57134264184961e-06	3.08337061192756e-06
AC004224.1	0.973323399759707	0.000233812432919828	0.000157706486004424
AC004224.2	0.834805748591288	0.00134624429772306	0.000908041778814203
AC004231.1	0.989852090861772	8.96883883683153e-05	6.04948179544286e-05
AC004231.3	0.999937751018243	5.52952192568049e-07	3.72966253887149e-07
AC004232.1	0.998708281733293	1.14671651571843e-05	7.73460289852083e-06
AC004232.2	0.991876900861027	7.18659388117201e-05	4.84735757285052e-05
AC004232.3	0.997037462207462	2.62777977359775e-05	1.77243745729168e-05
AC004233.1	0.977330276963995	0.000199096802345129	0.00013429079318179
AC004233.2	0.998903875056732	9.73174733657345e-06	6.56406357851879e-06
AC004233.3	0.999844494607356	1.38127622082517e-06	9.31670810946578e-07
AC004233.4	0.985707948463562	0.000126051727576088	8.50218902500712e-05
AC004241.1	0.981088703488796	0.000166404121982571	0.000112239580277244
AC004241.2	0.9964499442923	3.14798350720274e-05	2.12331487560825e-05
AC004241.3	0.999169253901985	7.37660839397939e-06	4.9755223617391e-06
AC004241.4	0.998825960647402	1.04230900546537e-05	7.03037424186395e-06
AC004241.5	0.99920272061389	7.07955930143359e-06	4.77516274881695e-06
AC004253.1	0.999851531707627	1.3187738376132e-06	8.89512953470105e-07
AC004253.2	0.999977219334284	2.02362629740075e-07	1.36493593759681e-07
AC004257.1	0.96514876918294	0.000304195236123116	0.000205179686765042
AC004263.1	0.999963754421987	3.21970446048057e-07	2.17169065859414e-07
AC004263.2	0.998724761107313	1.13209636684042e-05	7.63598999433866e-06
AC004264.1	0.998866950026799	1.00593937187843e-05	6.78506106332001e-06
AC004264.2	0.99822903872145	1.57178516674944e-05	1.0601690949725e-05
AC004381.1	0.961294467597647	0.000337174485368726	0.000227424190381206
AC004381.2	0.99169347743605	7.34819384791575e-05	4.95635675041917e-05
AC004383.1	0.998370882636009	1.44599676116156e-05	9.7532481540347e-06
AC004386.1	0.95070075757174	0.000427139517394662	0.000288105604482699
AC004408.1	0.994540402575369	4.8366238452605e-05	3.2623027836282e-05
AC004408.2	0.999684553435579	2.80172914629358e-06	1.88976630917502e-06
AC004415.1	0.999969850226046	2.67822070660905e-07	1.8064598666078e-07
AC004448.1	0.81039796022265	0.00152459998538505	0.00102834269014221
AC004448.2	0.999064864761718	8.30309798666286e-06	5.6004395920041e-06
AC004448.3	0.99968110029387	2.83239432379055e-06	1.91044997139673e-06
AC004448.4	0.334912689039897	0.00394339587471789	0.00265982051749722
AC004448.5	0.998708839293508	1.14622186413923e-05	7.73126647361908e-06
AC004449.1	0.997747053101867	1.99908061863296e-05	1.34837987726793e-05
AC004453.1	0.60854490639083	0.00279675222743088	0.00188640937740213
AC004453.2	0.998845775182759	1.02472787194662e-05	6.91178949627993e-06
AC004461.1	0.99989413804821	9.40341836638945e-07	6.34260568812968e-07
AC004461.2	0.998724386367348	1.13242883081917e-05	7.63823246387529e-06
AC004466.1	0.999233192079365	6.80908723360187e-06	4.59272933906446e-06
AC004466.2	0.999457340156593	4.81924141226608e-06	3.25057833257347e-06
AC004466.3	0.999335626512367	5.89979406234087e-06	3.97941109504891e-06
AC004470.1	0.969747175419468	0.000264676431065512	0.000178524252753688
AC004471.1	0.969875542977526	0.000263570542426915	0.000177778330866954
AC004471.2	0.999650796582699	3.10149796059315e-06	2.09196037442008e-06
AC004477.1	0.984498658895826	0.000136634048595722	9.21596657778142e-05
AC004477.3	0.999628801000937	3.29681846700744e-06	2.22370405599652e-06
AC004485.1	0.995211564337534	4.24347320611568e-05	2.86222267752502e-05
AC004486.1	0.999982045412951	1.59492539158028e-07	1.0757771766209e-07
AC004490.1	0.997773319589581	1.97579986557247e-05	1.33267700932863e-05
AC004491.1	0.999136338953936	7.66875034966134e-06	5.17257211084657e-06
AC004492.1	0.999822102546513	1.58015594639113e-06	1.06581518584082e-06
AC004494.1	0.998426338497448	1.39681316567865e-05	9.42150480250252e-06
AC004494.2	0.983015889068439	0.000149591826942263	0.000100899687272556
AC004520.1	0.999875604097996	1.10496344459702e-06	7.45297843380691e-07
AC004522.1	0.999974926998326	2.22725393632048e-07	1.50228278004816e-07
AC004522.2	0.994549828113625	4.82829663560287e-05	3.25668608071414e-05
AC004528.1	0.91868775590646	0.000692945542761459	0.000467391768592604
AC004528.2	0.999782167996078	1.93483187110038e-06	1.30504409705721e-06
AC004534.1	0.999634999628329	3.24177516385049e-06	2.18657734801716e-06
AC004540.1	0.999846058621229	1.36738494130161e-06	9.22301142907934e-07
AC004540.2	0.999710999076555	2.56687854643114e-06	1.7313595795678e-06
AC004542.1	0.971475316856653	0.000249776184575396	0.000168474036496104
AC004542.2	0.996270373228445	3.30691924372944e-05	2.23051702989551e-05
AC004543.1	0.879825187468942	0.00100339000833398	0.000676786560621267
AC004551.1	0.977314121192863	0.000199237062497306	0.000134385398654433
AC004552.1	0.549078011326059	0.00310251262453845	0.00209264476525118
AC004554.1	0.999635679758823	3.23573564003157e-06	2.18250368920129e-06
AC004554.2	0.99556697031587	3.9292150683599e-05	2.65025556360875e-05
AC004556.1	0.998475244955706	1.35343594432413e-05	9.12892544446624e-06
AC004584.1	0.912125445878584	0.00074630846866206	0.00050338506211256
AC004584.2	0.938213520096458	0.00053190482070122	0.000358769801562973
AC004584.3	0.998415866747954	1.40610073024982e-05	9.48414942553506e-06
AC004585.1	0.999893012375204	9.5034033729582e-07	6.4100455750603e-07
AC004585.2	0.99963828926801	3.21256329448843e-06	2.16687394213245e-06
AC004590.1	0.999754917987706	2.17684278849856e-06	1.46828046084228e-06
AC004593.1	0.996821856025105	2.81871874404094e-05	1.90122579285561e-05
AC004594.1	0.985316198734199	0.000129481296256082	8.73351343247274e-05
AC004596.1	0.990619148361809	8.2941006108703e-05	5.59437086203201e-05
AC004597.1	0.999514499807798	4.31174251777939e-06	2.9082703282422e-06
AC004623.1	0.999441018224218	4.96415234100485e-06	3.34832075400777e-06
AC004637.1	0.999889045088327	9.85578651822787e-07	6.6477280065447e-07
AC004656.1	0.999927925549579	6.40227815245413e-07	4.31833661383031e-07
AC004672.1	0.999024186053829	8.66410932657157e-06	5.84394174077252e-06
AC004672.2	0.98314204488661	0.000148490123924581	0.00010015658858713
AC004674.1	0.983350615778568	0.000146668390265165	9.89278292338536e-05
AC004678.1	0.995404253561412	4.07310689000443e-05	2.74731059730799e-05
AC004678.2	0.990975426231753	7.98052483458737e-05	5.38286400092918e-05
AC004686.1	0.978735517889244	0.000186887998881703	0.000126055955245709
AC004687.1	0.999916779779902	7.39230094061096e-07	4.98610698444209e-07
AC004690.1	0.99991481893815	7.56647153195426e-07	5.10358504830315e-07
AC004690.2	0.999981654820338	1.62962183768664e-07	1.09917992951964e-07
AC004691.1	0.984255182477502	0.000138763105049644	9.35957143559848e-05
AC004691.2	0.804215772519446	0.00156893528862958	0.00105824685218065
AC004692.1	0.990112524764289	8.73980808322475e-05	5.8950005521351e-05
AC004692.2	0.99997135355945	2.5446807010723e-07	1.71638713287326e-07
AC004696.1	0.964827773455583	0.000306946866762334	0.000207035661631194
AC004696.2	0.999949925797507	4.44807414265971e-07	3.00022600922397e-07
AC004704.1	0.974192144250249	0.000226297729408156	0.000152637818485801
AC004706.1	0.999610842288846	3.45628843141463e-06	2.33126654698917e-06
AC004706.2	0.999868814714187	1.16526710968407e-06	7.85972665481904e-07
AC004706.3	0.997217959668068	2.4679010280144e-05	1.66459924339572e-05
AC004706.4	0.999609407543754	3.46902857270621e-06	2.33985977229034e-06
AC004707.1	0.999288478965809	6.3183264524705e-06	4.26171119219135e-06
AC004754.1	0.981612872352103	0.000161834667611697	0.00010915748330409
AC004771.1	0.993887700398242	5.41307671851462e-05	3.65112024663811e-05
AC004771.2	0.97127886431052	0.000251471358910651	0.000169617431585234
AC004771.3	0.995379095274641	4.09535247941663e-05	2.76231524736652e-05
AC004771.4	0.999930850869242	6.14243485847908e-07	4.14307231204414e-07
AC004771.5	0.989873456942385	8.95005134933427e-05	6.03680963512596e-05
AC004775.1	0.998894728859691	9.81290529490541e-06	6.6188046214137e-06
AC004777.1	0.999943111650968	5.05335521270307e-07	3.40848809096822e-07
AC004784.1	0.995194035200859	4.25896996823186e-05	2.87267524357239e-05
AC004790.1	1	0	0
AC004790.2	0.999982978548996	1.51203461265588e-07	1.01986734623639e-07
AC004792.1	0.965397057842827	0.000302066235178528	0.000203743675627917
AC004801.1	0.997514423146651	2.20524057276071e-05	1.4874347663271e-05
AC004801.2	0.997452584309905	2.26003493590012e-05	1.52439356426463e-05
AC004801.3	0.999816043035844	1.63397397953168e-06	1.10211544919411e-06
AC004801.4	0.99926059959941	6.56580443769396e-06	4.42863509322458e-06
AC004801.5	0.999990702414541	8.2591814983013e-08	5.57081792060423e-08
AC004801.6	0.998995239510594	8.92099227001432e-06	6.01720928612466e-06
AC004801.7	0.992964778028685	6.22753651087391e-05	4.20047337658445e-05
AC004803.1	0.996870395381939	2.77573631124658e-05	1.87223414193581e-05
AC004805.1	0.729361185492328	0.00207880926653128	0.00140215685027535
AC004805.2	0.983148236884285	0.000148436046341676	0.000100120113257461
AC004805.3	0.999902688640623	8.64393033480543e-07	5.83033101082626e-07
AC004808.1	0.999984406908315	1.38515283916548e-07	9.34285590017118e-08
AC004808.2	0.996699846631592	2.92675091181322e-05	1.97409349001802e-05
AC004812.2	0.999451802984996	4.86840231978053e-06	3.28373736469197e-06
AC004815.1	0.999901914061333	8.71273094643971e-07	5.87673702337359e-07
AC004816.1	0.998210804849645	1.58795382494406e-05	1.07107485492477e-05
AC004816.2	0.998033312086283	1.74532788693993e-05	1.17722365974098e-05
AC004817.1	0.999976148833698	2.11871865909468e-07	1.42907573555936e-07
AC004817.2	0.99930543065227	6.16784730396111e-06	4.16021300652177e-06
AC004817.3	0.999449615478317	4.88782367887212e-06	3.29683707139924e-06
AC004817.4	0.999586822629271	3.6695739838773e-06	2.47512765212524e-06
AC004824.1	0.917481606909986	0.000702782313531307	0.000474026670476866
AC004825.1	0.975614697752318	0.000213978060010472	0.000144328201477064
AC004825.2	0.998387589855308	1.4311794785786e-05	9.65330558301269e-06
AC004828.1	0.993397556511282	5.84571271945466e-05	3.94293322927217e-05
AC004830.1	0.972226856503469	0.000243288040712389	0.000164097783460506
AC004832.1	0.998273190216388	1.53263315639788e-05	1.03376106399037e-05
AC004832.2	0.988919436707958	9.78853921584837e-05	6.60236970108972e-05
AC004832.3	0.800482105402211	0.00159554668891405	0.00107619624167253
AC004832.4	0.997966413848063	1.80463598710757e-05	1.21722697330406e-05
AC004832.5	0.999927609640715	6.43033890345826e-07	4.3372635903826e-07
AC004832.6	0.998499742718511	1.33170703612725e-05	8.98236395867833e-06
AC004834.1	0.996934350822297	2.71909947657341e-05	1.83403259694876e-05
AC004835.1	0.999535964291121	4.1211600040255e-06	2.7797224227152e-06
AC004835.2	0.991343399809918	7.65653678176086e-05	5.1643340592977e-05
AC004836.1	0.999952363963144	4.23149788846413e-07	2.85414532576906e-07
AC004837.1	0.970341698346794	0.000259553375256934	0.000175068751610802
AC004837.2	0.992821516612666	6.35389388812611e-05	4.28570142754106e-05
AC004837.3	0.999219411258208	6.93141014347371e-06	4.67523614177302e-06
AC004839.1	0.995570520046103	3.92607574932441e-05	2.64813809291931e-05
AC004840.1	0.987573001797174	0.000109705443834	7.39963218660331e-05
AC004840.2	0.992329879311508	6.78738212184558e-05	4.57808924118484e-05
AC004846.1	0.999621655913951	3.36026583030253e-06	2.26649930253906e-06
AC004846.2	0.998364395507535	1.45174999259213e-05	9.79205370003393e-06
AC004847.1	0.999969323654006	2.72499566792605e-07	1.83800957801612e-07
AC004852.2	0.999951109490346	4.34292968634779e-07	2.92930607344158e-07
AC004852.3	0.999975249659456	2.19859205575671e-07	1.4829503416079e-07
AC004853.1	0.999441156031996	4.96292885282164e-06	3.3474955112282e-06
AC004853.2	0.999290281004244	6.30232998189382e-06	4.25092157278738e-06
AC004854.1	0.999880817543601	1.05865706782865e-06	7.14064192250424e-07
AC004854.2	0.999705456022921	2.61610416670525e-06	1.76456226044269e-06
AC004858.1	0.994894869947695	4.5234071277287e-05	3.05103810765301e-05
AC004862.1	0.996934752044081	2.71874415628844e-05	1.83379293341656e-05
AC004865.1	0.999890590594597	9.71851141870759e-07	6.55513595191827e-07
AC004865.2	0.998571348432188	1.26819148701907e-05	8.55395157994363e-06
AC004866.2	1	0	0
AC004869.1	0.999961259831121	3.44129534678148e-07	2.32115371140411e-07
AC004870.1	0.995464725286588	4.01963397095242e-05	2.71124311340741e-05
AC004870.2	0.999731469589883	2.38508582119893e-06	1.60874038639868e-06
AC004870.3	0.963933862249687	0.000314604803864652	0.000212200940206708
AC004870.4	0.953918196410146	0.000399921451804907	0.00026974701924241
AC004872.1	0.999899522458992	8.92516038452628e-07	6.02002067936298e-07
AC004875.1	0.974602081755585	0.000222749411750112	0.00015024447822545
AC004877.1	0.999819831707463	1.60032462493224e-06	1.0794189595168e-06
