"","NBL_over_GTEX_logFC","average_logCPM","LR","PValue","BH FDR"
"MRPL53",-0.324010137076305,4.37795755983638,82.2262706372676,1.21365980078287e-19,1.93082241033639e-19
"EIF3J",-0.414443231337582,5.63475114801263,82.4288529365494,1.09543018626793e-19,1.74405109261763e-19
"CCNI",0.343593408897003,8.18832607545758,82.5689086752536,1.02049711678827e-19,1.62598174905566e-19
"RPS14",-0.402630627947878,8.86159642690602,83.1396423377901,7.6456927468287e-20,1.2191309619089e-19
"BZW1",-0.390507588127925,7.04661580929259,83.3601816114387,6.83856772910027e-20,1.09126080783515e-19
"G6PC3",0.300772962672189,5.10844878479356,83.4056396469623,6.68310625014295e-20,1.06726411599241e-19
"YWHAE",0.370502808262481,8.33095415244562,83.8742190508256,5.27276716692602e-20,8.42679684211922e-20
"RPL41",-0.400865460427342,9.26897437289084,84.2940392865348,4.26398802944645e-20,6.81978283460589e-20
"EIF1",-0.357103369364391,9.10997899547069,84.3962391707173,4.04917305153281e-20,6.48114589041076e-20
"PPP1CA",-0.464696437389385,6.37513062672222,84.9345991921473,3.08399037210019e-20,4.94003034432524e-20
"GTF3C3",0.257555608652715,4.60289919368577,86.2134452768514,1.61525724057835e-20,2.5893436681027e-20
"PRKCSH",-0.304376269327987,7.30479679428961,86.3280907882017,1.52427913332706e-20,2.44536759357282e-20
"NARS",-0.31344152281739,6.67173700825595,86.5470733322927,1.364504503811e-20,2.19071824006353e-20
"PSMD4",-0.374627972598546,6.66920093294417,86.7815493979324,1.21194935634534e-20,1.94727899642327e-20
"RPL4",-0.39923677931649,10.2151650070855,86.9150191682074,1.13285790990072e-20,1.82159388268875e-20
"RPLP0",-0.540192878595952,10.1583399117701,86.9922867452151,1.08945236086259e-20,1.7531417301237e-20
"ILKAP",-0.222807332040465,4.8838245522238,87.01978226547,1.07441123030777e-20,1.73026348439135e-20
"SLIRP",-0.428443610333729,4.35559705488243,87.0544993725052,1.0557159544796e-20,1.70146086293719e-20
"PABPC1",-0.540706897759437,9.13793523730995,87.2211633540301,9.70398602446832e-21,1.56515903620457e-20
"EIF3E",-0.400601436120329,7.50695093713713,87.5840254626401,8.07743891436909e-21,1.3038141214585e-20
"HNRNPA3",0.246541744916684,8.17424740847971,87.6677688231175,7.74258539104812e-21,1.25072533240008e-20
"IQCB1",-0.291177604256303,4.18075055555892,87.6681357755442,7.74114909013189e-21,1.25072533240008e-20
"ENSA",-0.318869062570389,7.17126384172327,88.5277539699036,5.01266239030609e-21,8.10985440650446e-21
"PSMD10",-0.329242187543637,4.59793863225356,89.1306916417798,3.69572583985618e-21,5.98382749706861e-21
"PAIP1",-0.350723803445764,5.72336181585741,89.2043140168753,3.56071630365973e-21,5.76967919574493e-21
"OSBP",-0.339678332470471,6.0329168391136,89.4629098557634,3.12441535325778e-21,5.06661949176937e-21
"QRICH1",-0.252534132958955,6.09725871233005,89.4898450618839,3.08216493293383e-21,5.00196782006263e-21
"AIP",-0.35755229231145,5.49621784436582,89.8895870321485,2.51828954679736e-21,4.09002942635303e-21
"CALR",-0.518513634643459,8.3280844138777,89.9868523597179,2.39747938151445e-21,3.8968318120591e-21
"PPID",-0.385881353943219,4.82663124700897,90.1054097893993,2.25803455308156e-21,3.67302289811873e-21
"NUDT15",0.339942001203363,3.43868033399254,90.1624279514945,2.19388961451995e-21,3.57144820968363e-21
"EID1",-0.440660994319455,7.12601037649883,90.1807370402676,2.17368115773645e-21,3.54129591252642e-21
"PCYOX1",-0.480573177831483,6.16640913648948,90.2976994471592,2.0489069808245e-21,3.34060920786603e-21
"COX17",-0.519187270603424,4.50019080556568,90.3921167515746,1.95342893297844e-21,3.18741317735409e-21
"MECP2",0.300310457968563,6.37988719717601,90.6956578142144,1.67560558855741e-21,2.73621441366295e-21
"RPS3",-0.466466257004699,9.46532694664652,90.9393560456228,1.48143598482144e-21,2.42102378842415e-21
"ERI3",-0.352868171863258,5.30717011047465,91.1153129513023,1.35538706919762e-21,2.21675455242601e-21
"GLE1",-0.33570794499724,4.78604371569813,91.2733465810416,1.25134857468539e-21,2.04819330229097e-21
"ROMO1",-0.365365319930969,4.47522642911552,91.362679757729,1.19611197786599e-21,1.95930979213618e-21
"CEBPZ",0.323178677691591,5.14775092885658,91.4980174066386,1.11704042427925e-21,1.83121381029385e-21
"TCTA",-0.36581508125995,5.13969308258932,91.8315137639365,9.43794435316637e-22,1.54841274544136e-21
"DVL2",0.281827268317347,5.13810226860883,91.9409748439375,8.93007089835028e-22,1.46623525305204e-21
"MRPL51",-0.380126959209093,5.43108210603394,92.3539662680487,7.24806026331443e-22,1.19099581791552e-21
"TMEM251",-0.277136625295245,3.12202217805493,92.3646863947397,7.20890435997042e-22,1.18548936225042e-21
"CMAS",-0.415388014043171,5.17787334821847,92.8020184538673,5.77961794657016e-22,9.51191041363428e-22
"EIF3H",-0.337697190243373,7.13398933741708,92.8376090950242,5.67661137789636e-22,9.34971285771164e-22
"PDCD7",0.237365760171653,4.39551588055571,93.3863244902095,4.30213048814152e-22,7.09142388155196e-22
"OSTC",-0.508609104141921,5.09625952785928,93.4304644855802,4.20724861357059e-22,6.940472968184e-22
"ZNF22",0.362815965316733,4.37239492261526,93.4798510148084,4.10356776332373e-22,6.77475809982692e-22
"GABARAP",-0.475375399466921,8.07465241876019,93.5498772639512,3.96092211194267e-22,6.54440317472825e-22
"UBE2M",-0.411958436201647,5.65770154139449,93.7987342399138,3.49295125764294e-22,5.77574617405526e-22
"GLO1",-0.385003889491714,6.01619202063598,93.9358614669272,3.25915435032513e-22,5.39339963410778e-22
"H1FX",0.452878209819814,6.73824723645067,93.9615043038284,3.21720390770806e-22,5.3281768187594e-22
"USP39",-0.296610500402028,5.17797834395814,94.1186182038637,2.97170901494553e-22,4.92548455515833e-22
"LRRC41",-0.250556337224845,6.24923481649347,94.9468607004546,1.95565142832391e-22,3.24397156357047e-22
"RPL30",-0.408097550397778,8.7475019146118,95.2399645952828,1.68650964368541e-22,2.79973932943822e-22
"NDUFAF2",-0.426456096964857,3.69188127675514,95.3597291290389,1.58750406802529e-22,2.6374672016243e-22
"EEF1B2",-0.479659917538975,7.9690008379757,95.6925896920438,1.34181769725508e-22,2.23105080303695e-22
"DCTN6",-0.327025568537348,4.5373315847734,95.7771222894808,1.28572938056544e-22,2.13948629095675e-22
"TMEM14B",-0.353678374443862,4.90625558378201,96.1000803934439,1.09220365056041e-22,1.81889584946618e-22
"DLD",-0.52822400395068,6.14151190428358,96.4696080218328,9.06243307095928e-23,1.51040551182655e-22
"HSP90B1",-0.553868571190888,8.8139425212922,96.6817933878774,8.14144808425755e-23,1.35798578053541e-22
"RPSA",-0.452142688627353,9.40847175652221,96.9968121659094,6.94390396032748e-23,1.1591572588782e-22
"CASC3",0.338028854877774,7.1819611788937,97.0115440405061,6.89243039800329e-23,1.1514800187595e-22
"TIMM17A",-0.401153683994318,5.15870462700711,97.1345715294447,6.4772029014773e-23,1.08297182269923e-22
"H2AFY",0.418518980643376,7.11963424798741,97.99786494211,4.18833908512697e-23,7.00837615837979e-23
"PMF1",-0.405563369703151,4.79286859956971,98.0606187213889,4.05768863280841e-23,6.79517235159303e-23
"TMEM230",-0.340821515949446,6.05076739162362,98.1571036646037,3.86471856099126e-23,6.4771819457954e-23
"STAT5B",-0.572899447408764,7.09152442184369,98.5056293848102,3.24102014112249e-23,5.43621589165913e-23
"C9orf16",-0.538982966985568,5.29787691923715,98.5967607781549,3.09525107604991e-23,5.19586511567131e-23
"RBX1",-0.321240765433997,5.08666889867996,98.6733811599861,2.97777963948365e-23,5.00266979433254e-23
"UBB",-0.570439292838958,9.32942018859237,98.7281438830614,2.89656198713062e-23,4.87012023456709e-23
"FEM1B",0.399602787723275,6.17625002917232,99.3627583354591,2.10239100434093e-23,3.53767717076599e-23
"VAPA",-0.338951267211285,6.99054661000493,99.8208456619814,1.66825105091519e-23,2.80940433594379e-23
"MRFAP1L1",0.281252560168048,5.53144016071367,100.41956481562,1.23304061409089e-23,2.07815833835544e-23
"CAPZA1",-0.567275583579834,6.52173626000683,101.126585767499,8.62889262663648e-24,1.45547586473386e-23
"AHSA1",-0.40376008230839,6.09195910567634,101.832896207236,6.04085962057467e-24,1.01975926070794e-23
"LRPPRC",0.406839060576606,6.66296750886336,101.849564049047,5.99024374404156e-24,1.0120283075211e-23
"CCDC97",-0.334739616063143,4.90371554340027,101.920528734614,5.77944712424949e-24,9.77201204583247e-24
"EMC4",-0.28046437260218,5.52824640335035,102.089732670058,5.30628615756744e-24,8.97921106437681e-24
"CIRBP",-0.384058867146764,8.43155339254078,102.781949223428,3.74143069538138e-24,6.3362939195975e-24
"UBE2R2",-0.467351101618516,6.47647086550163,103.478533142137,2.63230905382087e-24,4.46154076918791e-24
"HSPA9",-0.470665683365469,7.72094423586114,103.803142940511,2.23450416521621e-24,3.79035439980132e-24
"SETD5",0.286519831725015,6.89167215470595,104.051579169925,1.97117136099246e-24,3.34637013588048e-24
"RANBP9",-0.443695436591145,5.71453275507597,104.145167950561,1.88022660287237e-24,3.1945597621618e-24
"RBM4",0.292264774162592,6.12013723853717,104.48446443027,1.58430770896169e-24,2.69396452535997e-24
"RPL18",-0.468302052065362,8.8063846775556,104.920829979976,1.27114612266304e-24,2.16321463338118e-24
"GTF2B",-0.32218868092194,4.18142160300531,104.961110585718,1.24556622260512e-24,2.12140232560483e-24
"AFG3L2",-0.516479118906298,5.82401579419452,105.003372705789,1.21928124941807e-24,2.07832031150808e-24
"GLRX5",-0.544397640021576,5.16889044336033,105.047858921174,1.19221211739026e-24,2.033830582063e-24
"RUVBL1",0.366522359076779,4.54403723969819,105.231942739099,1.08644302797526e-24,1.85490273068946e-24
"RPLP2",-0.518213891102179,8.70002349749422,105.261443536552,1.07038787045396e-24,1.82897846049904e-24
"CEBPZOS",-0.326079388345485,4.91359906240873,105.347600350904,1.02484462083241e-24,1.75258444930624e-24
"FBXW2",0.307983046374183,6.21941896941361,105.658612320285,8.75979825459895e-25,1.49923197511473e-24
"VMA21",0.29745914818612,4.71705916233211,105.808325172902,8.12236423867557e-25,1.39126956779924e-24
"PSMA7",-0.476025612645994,6.74879601317434,105.853885598588,7.93774872121123e-25,1.36075692363621e-24
"RAB4A",-0.404730494791146,5.22393604821634,105.881102833195,7.82947030724984e-25,1.34329147428306e-24
"AKIRIN1",-0.368544435628412,5.59162807608086,105.97813532591,7.45532746657371e-25,1.28014617169295e-24
"TMEM184B",-0.374954944725403,6.33031443009957,106.468893104417,5.8198910002593e-25,1.00014493457811e-24
"GABARAPL2",-0.443425789033797,6.58996500570751,106.709217219804,5.15523322767279e-25,8.86649449476892e-25
"MOAP1",0.511092670461878,5.61149142848955,107.060527402049,4.31778813910201e-25,7.43225827222477e-25
"COA4",-0.3837588355526,4.45074837437084,107.183310408687,4.05840035928653e-25,6.99150184946818e-25
"PPIL4",0.274775342215327,4.30201461857955,107.202465443735,4.01936377053179e-25,6.92993753539964e-25
"SF3A2",0.361711997631683,5.86480422029817,107.497462698499,3.46348559615924e-25,5.97643364990502e-25
"HTT",0.299023740686734,6.58090194905949,107.619101124648,3.25730729048187e-25,5.62528397204927e-25
"CHTF8",-0.321544821008054,5.8881597493491,107.932235114822,2.78126802554443e-25,4.80712992069407e-25
"NCOA5",0.280910449482206,5.12965283184062,108.433507443009,2.15975539785441e-25,3.73598544933629e-25
"KCTD20",0.337933900946276,6.06525911269652,108.53575365928,2.05116706354095e-25,3.55107241008738e-25
"RNF113A",-0.428183918724612,3.33647412274302,109.001206255298,1.62187133698949e-25,2.81017310864516e-25
"PTPN1",-0.49924461365922,5.99773068958781,109.088901568915,1.55167954882339e-25,2.6907737840868e-25
"UBA1",-0.331536585632362,7.95920214215567,109.522437056554,1.24685174956538e-25,2.16395758189034e-25
"IKZF5",-0.274120807770615,4.63547040914408,109.557905517038,1.22473987691997e-25,2.12733973658556e-25
"PGLS",-0.550203380077787,5.14121810444679,109.722920685721,1.12691239913257e-25,1.95903645544569e-25
"PSMC1",-0.440322745229771,6.27147699396409,110.046946428916,9.56973033004625e-26,1.66499036396828e-25
"ITCH",-0.323507562373787,5.69339404685002,110.214027712562,8.79619298779347e-26,1.53167539588444e-25
"UBE2V1",-0.286002249518807,6.50668324755862,110.324339979763,8.32007584013782e-26,1.44997172317755e-25
"PPP6R2",-0.313673405336452,6.30337241830632,110.515620851862,7.55477492835244e-26,1.31769330145682e-25
"HNRNPM",-0.283923574685742,7.31143708117837,110.783307690548,6.60051518712733e-26,1.15220963366312e-25
"MRPL15",-0.589852757405128,4.59775203941986,111.287331336529,5.11872496221035e-26,8.94286391068363e-26
"VPS26B",0.316955092443112,5.90949795972484,111.50945108001,4.57618503325019e-26,8.00165576171974e-26
"HINT3",-0.551049730291744,5.24080212613937,111.639371761594,4.28591099281832e-26,7.50034423743206e-26
"PSMC3",-0.411838487483852,6.4291001383311,111.838241517791,3.87685254093752e-26,6.79015040531175e-26
"CCNL2",-0.408809984585201,7.97052419032026,112.05829405143,3.46957236094898e-26,6.08188811184712e-26
"ZMAT2",-0.378705321890933,5.84487741381472,112.343993770945,3.00395595840021e-26,5.27009817263194e-26
"AKT1",-0.325961969849512,7.02628258281162,113.018685457811,2.13750944276208e-26,3.75315203160565e-26
"BRF2",-0.384653755215819,3.93202321263914,113.088248021802,2.06381790735942e-26,3.62679297527596e-26
"MED29",-0.382095663915379,5.61821747334603,113.212907745756,1.93805759790977e-26,3.40864401642422e-26
"NFATC2IP",-0.317368026869521,5.59653984296237,113.541869506706,1.64177692258376e-26,2.88996775978701e-26
"RABGGTB",-0.408141404048484,5.69026657139939,114.026155056177,1.28600965857135e-26,2.26562104278509e-26
"MARCH7",-0.375404986181026,6.37649843027534,114.065102613831,1.26099674325611e-26,2.22341995032563e-26
"TAF11",0.234993172470162,4.49539193902296,114.23164229254,1.1594148082227e-26,2.04602613215771e-26
"MORF4L2",-0.425159652061606,7.31021509587444,114.726653165506,9.03286201457221e-27,1.59537512452495e-26
"NR2F6",-0.586267365160202,4.95663182636592,114.763603731002,8.86610571187551e-27,1.56724090866486e-26
"SCYL2",0.291161940344484,5.35500298077736,115.101847143285,7.47576927035609e-27,1.32258765524413e-26
"RAB11A",-0.406412536052208,6.61830737381147,115.179121167681,7.19006376889225e-27,1.27311415806692e-26
"CRKL",0.356894099260122,6.2646443861581,115.377875578397,6.50437559753089e-27,1.15267415652446e-26
"FAM177A1",-0.376696536495224,5.25093871094957,115.575085550148,5.88867151625503e-27,1.04444342771415e-26
"TSN",0.285055598138248,5.4735531888616,115.642833560547,5.69089924745776e-27,1.01021880132386e-26
"ASPSCR1",0.333824381513148,5.1069382560044,115.946998485251,4.88170330939119e-27,8.67307694561887e-27
"RALBP1",-0.462332965541574,6.42055434119139,116.40266139191,3.87960765011277e-27,6.89854027539105e-27
"CLPTM1L",-0.383849739695913,6.02331418335106,116.778672835251,3.20958716917401e-27,5.71197716547917e-27
"RAB3GAP1",-0.316782190518189,5.9755881215095,116.819336709246,3.14445054845278e-27,5.60080250360545e-27
"ARL6IP1",0.550836542075817,6.85666670327655,117.177660518853,2.62471171753328e-27,4.67902767981315e-27
"PRDX5",-0.494647836534189,6.87446744238483,117.416452896718,2.32698547472759e-27,4.15180076204582e-27
"NUCKS1",0.379855054384547,7.68628315487557,118.137521342333,1.61773683012183e-27,2.88881576807469e-27
"IPO13",-0.653619272292606,5.83702417267993,118.484737741746,1.35795023743141e-27,2.42697489243061e-27
"ANAPC13",-0.369493479604539,5.1774978533764,118.841609884399,1.13435128350855e-27,2.02907810508344e-27
"UBE2L3",-0.325182523023054,6.3563545366534,118.846183023097,1.13173905072671e-27,2.02613129286112e-27
"HNRNPAB",0.439630569764081,6.25512497497977,119.351214218308,8.77352706556289e-28,1.57204836498994e-27
"SLC38A2",-0.650825887838745,7.97527067516063,119.553566038167,7.92268064166626e-28,1.4208052388983e-27
"EGLN2",-0.547390931167641,6.49367275961906,119.768683911903,7.10846441575944e-28,1.27587822846964e-27
"ZNF768",-0.411972483967057,5.25958662483649,119.869789683498,6.75523807584283e-28,1.21351582200769e-27
"UTP18",0.368826414329626,4.49203524621058,120.831692303256,4.15966460063417e-28,7.4788490251128e-28
"SEPT9",0.438290442772182,7.61486876178302,121.032012601288,3.76015140575589e-28,6.7663392905633e-28
"ATN1",-0.49283302232813,8.19740394207335,121.152004151218,3.53946596130524e-28,6.37468140543825e-28
"GSPT1",-0.481608579783006,6.66831551512479,121.243966727328,3.37913985536895e-28,6.09115338736034e-28
"USB1",-0.695282288592184,5.49850226718144,121.546528304301,2.90116957321832e-28,5.23406881766192e-28
"ZNF706",-0.362324718964665,5.95641431628637,122.334045177269,1.95067860340346e-28,3.5222915452685e-28
"CAB39",-0.516245803054475,6.55997356518778,122.86378923112,1.49358414124646e-28,2.69924844803578e-28
"H3F3B",0.537525019414355,9.07791807972287,123.001917323594,1.39314201011418e-28,2.51989510873365e-28
"FZR1",0.344615348740605,5.65546772424737,123.233250626823,1.23982492287838e-28,2.24451063624534e-28
"SF1",-0.357262663483518,8.04300690663372,123.804509016118,9.29660844813916e-29,1.684458821492e-28
"SCAMP3",-0.357927600686635,5.38531066507511,123.954051851584,8.6217150202073e-29,1.56352344926039e-28
"TOM1L2",-0.55185607317024,7.0435109553765,124.023635454198,8.3246081977462e-29,1.51094876536448e-28
"SREBF2",0.450369890550171,7.32154364792272,124.09195444057,8.04286527248714e-29,1.46107414119576e-28
"AIDA",-0.392566382680471,5.97591246722474,124.241161616219,7.46026013280349e-29,1.356410933237e-28
"PRKACA",-0.610548179574972,6.95369645993625,124.357304791942,7.03613304434206e-29,1.28040549333781e-28
"SYAP1",-0.434139262333038,5.23219927937506,124.372174773096,6.98360239704467e-29,1.27194839842097e-28
"KPNA1",-0.491209769610464,6.08105639581096,124.495594225011,6.56246900504916e-29,1.19628341237875e-28
"AGGF1",0.298813783845577,4.54080540150744,124.502507695481,6.53964467913143e-29,1.19315845579288e-28
"CSDE1",-0.647962065061065,9.09861056152984,124.683949589318,5.96819773303101e-29,1.08984480342305e-28
"GTF2F1",-0.32276034300756,6.02053952033016,124.763781992309,5.73285518668467e-29,1.04778032132618e-28
"MRFAP1",-0.369254836765568,7.84321158195815,124.977100856384,5.14854043662815e-29,9.41806177431978e-29
"CHMP5",-0.348767527263051,5.54792807471951,125.066686848028,4.92127430470006e-29,9.01017963371415e-29
"CLPX",-0.427479715820444,5.31043303291895,125.121992243103,4.78601034224039e-29,8.77017601981224e-29
"C1orf43",-0.425977149118567,6.96852241489236,125.441400310012,4.07445884675663e-29,7.47280661850561e-29
"LPGAT1",0.482832779571161,5.85946734921688,125.531349076944,3.89389776685095e-29,7.14788925733129e-29
"POLR2J",-0.45508120271114,5.16391451415854,125.683847501676,3.6058722575914e-29,6.62496215305507e-29
"SLC41A3",-0.405225606829063,5.55259325862492,126.077023936426,2.95777606216698e-29,5.43899275880093e-29
