Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
FGF22	1	0	0	0	2	0	0	0	0	3	3	3	27	11.11111111111111
FILIP1	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
FLII	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
FUT4	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
GLIS3	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
GPHN	0	0	0	0	2	1	0	0	0	3	3	3	27	11.11111111111111
GREB1L	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
GRIN1	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
GRM4	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
GTF3C3	1	0	0	0	2	0	0	0	0	3	3	3	27	11.11111111111111
HCAR3	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
HCN1	0	0	0	0	2	0	0	0	1	3	3	3	27	11.11111111111111
HMGCS1	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
HSF1	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
HSPD1	1	0	0	0	2	0	0	0	0	3	3	3	27	11.11111111111111
IGSF9	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
IQCG	0	0	1	0	2	0	0	0	0	3	3	3	27	11.11111111111111
IRF2	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
IRS4	0	1	0	0	2	0	0	0	0	3	3	3	27	11.11111111111111
JAG2	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
KBTBD13	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
KLHL26	0	0	0	0	2	1	0	0	0	3	3	3	27	11.11111111111111
KLHL30	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
KLHL34	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
LILRB3	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
LRRC6	0	0	0	0	2	1	0	0	0	3	3	3	27	11.11111111111111
MAGI3	1	0	0	0	1	0	0	1	0	3	3	3	27	11.11111111111111
MAP3K19	0	0	0	0	2	1	0	0	0	3	3	3	27	11.11111111111111
MAP3K6	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
MAPK8IP3	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
METTL6	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
MIER2	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
MMACHC	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
MPL	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
MT-CO1	0	0	1	0	2	0	0	0	0	3	3	3	27	11.11111111111111
MYH7	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
MYH8	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
MYO15B	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
NCAPD3	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
NOP56	0	0	0	0	2	1	0	0	0	3	3	3	27	11.11111111111111
NOS3	1	0	0	0	2	0	0	0	0	3	3	3	27	11.11111111111111
OR2T2	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
PAK4	0	0	0	0	2	0	0	1	0	3	3	3	27	11.11111111111111
PAK5	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
PAPSS2	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
PDZD2	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
PHACTR3	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
PPFIBP1	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
RBBP8NL	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
RNPC3	1	0	0	0	2	0	0	0	0	3	3	3	27	11.11111111111111
SALL1	0	1	0	1	1	0	0	0	0	3	3	3	27	11.11111111111111
SCART1	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
SLC24A1	0	0	1	0	2	0	0	0	0	3	3	3	27	11.11111111111111
SLC38A10	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
SLC45A2	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
SNX32	0	0	0	0	2	0	0	1	0	3	3	3	27	11.11111111111111
SPEN	1	0	0	0	1	1	0	0	0	3	3	3	27	11.11111111111111
SYMPK	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
TBXA2R	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
THEMIS2	0	0	0	0	2	0	0	1	0	3	3	3	27	11.11111111111111
TIPRL	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
TMEM82	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
TRABD2A	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
UGT2A3	1	0	0	0	2	0	0	0	0	3	3	3	27	11.11111111111111
USP48	0	0	0	0	2	1	0	0	0	3	3	3	27	11.11111111111111
VWA5B2	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
WNT5B	0	0	0	0	2	0	1	0	0	3	3	3	27	11.11111111111111
XPO6	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
ZNF136	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
ZNF266	1	0	0	0	2	0	0	0	0	3	3	3	27	11.11111111111111
ZNF625	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
ZSWIM9	0	0	0	0	3	0	0	0	0	3	3	3	27	11.11111111111111
MUC16	0	0	0	0	13	3	0	0	0	16	2	2	27	7.4074074074074066
DCHS1	0	0	0	0	14	1	0	0	0	15	2	2	27	7.4074074074074066
DST	0	0	0	0	14	0	0	1	0	15	2	2	27	7.4074074074074066
HERC2	0	0	0	0	13	1	0	0	0	14	2	2	27	7.4074074074074066
MUC5AC	0	0	0	0	11	2	0	0	0	13	2	2	27	7.4074074074074066
RYR1	0	0	0	0	13	0	0	0	0	13	2	2	27	7.4074074074074066
RYR3	0	0	0	0	10	1	0	1	0	12	2	2	27	7.4074074074074066
AHNAK	0	0	0	0	11	0	0	0	0	11	2	2	27	7.4074074074074066
INTS1	0	1	0	0	10	0	0	0	0	11	2	2	27	7.4074074074074066
LRP2	0	0	0	0	10	1	0	0	0	11	2	2	27	7.4074074074074066
PKD1	0	0	0	0	11	0	0	0	0	11	2	2	27	7.4074074074074066
RNF213	0	0	0	0	11	0	0	0	0	11	2	2	27	7.4074074074074066
ALPK2	0	0	0	0	8	2	0	0	0	10	2	2	27	7.4074074074074066
DNAH1	0	0	0	0	10	0	0	0	0	10	2	2	27	7.4074074074074066
DYNC2H1	1	1	0	0	8	0	0	0	0	10	2	2	27	7.4074074074074066
FAT1	0	0	0	0	9	1	0	0	0	10	2	2	27	7.4074074074074066
HMCN1	0	0	0	0	9	1	0	0	0	10	2	2	27	7.4074074074074066
ITPR3	0	0	0	0	10	0	0	0	0	10	2	2	27	7.4074074074074066
NBEA	0	0	0	0	9	1	0	0	0	10	2	2	27	7.4074074074074066
NOTCH1	0	0	0	0	10	0	0	0	0	10	2	2	27	7.4074074074074066
NUMA1	0	0	0	0	9	1	0	0	0	10	2	2	27	7.4074074074074066
F5	0	0	0	0	9	0	0	0	0	9	2	2	27	7.4074074074074066
FLNA	0	0	0	0	9	0	0	0	0	9	2	2	27	7.4074074074074066
KMT2A	0	0	0	0	9	0	0	0	0	9	2	2	27	7.4074074074074066
PIEZO1	0	0	0	0	8	1	0	0	0	9	2	2	27	7.4074074074074066
SCN8A	0	0	0	0	9	0	0	0	0	9	2	2	27	7.4074074074074066
SZT2	0	0	0	0	9	0	0	0	0	9	2	2	27	7.4074074074074066
TRPM2	0	0	0	0	8	1	0	0	0	9	2	2	27	7.4074074074074066
USH2A	0	0	0	0	9	0	0	0	0	9	2	2	27	7.4074074074074066
WDR97	0	0	0	0	9	0	0	0	0	9	2	2	27	7.4074074074074066
ZFHX4	0	0	0	0	8	0	0	1	0	9	2	2	27	7.4074074074074066
ADCY10	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
CACNA1A	0	0	0	0	7	1	0	0	0	8	2	2	27	7.4074074074074066
CCDC168	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
CELSR1	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
CHD5	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
CHD7	0	1	0	0	7	0	0	0	0	8	2	2	27	7.4074074074074066
COL4A6	0	0	0	0	7	1	0	0	0	8	2	2	27	7.4074074074074066
COL6A3	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
CRMP1	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
CRYBG3	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
CSMD1	0	0	0	0	7	1	0	0	0	8	2	2	27	7.4074074074074066
DOPEY2	0	0	0	0	7	0	0	1	0	8	2	2	27	7.4074074074074066
FAT4	0	0	0	0	6	1	0	1	0	8	2	2	27	7.4074074074074066
HECTD1	0	0	0	0	6	2	0	0	0	8	2	2	27	7.4074074074074066
HECTD4	0	0	0	0	7	0	0	1	0	8	2	2	27	7.4074074074074066
HIVEP3	0	0	0	0	7	1	0	0	0	8	2	2	27	7.4074074074074066
ITPR1	0	0	0	0	6	2	0	0	0	8	2	2	27	7.4074074074074066
MAP2	0	0	0	0	4	3	0	1	0	8	2	2	27	7.4074074074074066
MDN1	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
MYH10	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
MYO10	0	1	0	0	6	1	0	0	0	8	2	2	27	7.4074074074074066
NCOR2	0	1	0	1	5	0	0	1	0	8	2	2	27	7.4074074074074066
PAPPA2	0	1	0	0	7	0	0	0	0	8	2	2	27	7.4074074074074066
PKD1L1	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
PLEKHA5	0	0	0	0	7	1	0	0	0	8	2	2	27	7.4074074074074066
RB1CC1	0	0	0	0	6	2	0	0	0	8	2	2	27	7.4074074074074066
RP1L1	0	0	0	0	7	1	0	0	0	8	2	2	27	7.4074074074074066
RREB1	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
TG	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
TLN1	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
TONSL	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
TRPM6	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
USP34	0	0	0	0	7	0	0	1	0	8	2	2	27	7.4074074074074066
WDR62	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
XIRP2	1	0	0	0	7	0	0	0	0	8	2	2	27	7.4074074074074066
ZC3H12A	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
ZNF316	0	0	0	0	8	0	0	0	0	8	2	2	27	7.4074074074074066
AATK	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
ABCA1	0	0	0	0	6	0	0	1	0	7	2	2	27	7.4074074074074066
ABCA12	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
ABCC6	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
ADAM28	0	0	0	0	6	0	0	1	0	7	2	2	27	7.4074074074074066
ADGRB2	0	0	0	0	6	0	0	1	0	7	2	2	27	7.4074074074074066
ARHGEF17	0	0	0	0	6	1	0	0	0	7	2	2	27	7.4074074074074066
BICRA	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
BMP1	0	0	0	0	6	1	0	0	0	7	2	2	27	7.4074074074074066
C4orf54	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
CACNA1B	0	1	0	0	6	0	0	0	0	7	2	2	27	7.4074074074074066
CAMTA1	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
CASZ1	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
CDH23	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
CFAP74	0	0	0	0	5	2	0	0	0	7	2	2	27	7.4074074074074066
COL6A6	0	0	1	0	6	0	0	0	0	7	2	2	27	7.4074074074074066
CUBN	0	0	0	0	6	0	0	1	0	7	2	2	27	7.4074074074074066
DIDO1	0	0	0	0	5	1	0	0	1	7	2	2	27	7.4074074074074066
DNAH2	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
DNAH3	0	0	0	0	6	1	0	0	0	7	2	2	27	7.4074074074074066
ERICH3	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
EYS	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
FCGBP	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
GLI3	0	1	0	0	6	0	0	0	0	7	2	2	27	7.4074074074074066
HERC1	0	0	0	0	6	1	0	0	0	7	2	2	27	7.4074074074074066
IPO8	0	0	0	0	5	1	0	1	0	7	2	2	27	7.4074074074074066
ITPRIPL2	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
MKI67	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
MUC3A	0	0	0	0	5	2	0	0	0	7	2	2	27	7.4074074074074066
MYCBP2	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
MYO18B	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
NAV2	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
NIN	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
PER1	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
PLXNA2	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
PLXNB2	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
PPL	0	0	0	0	6	1	0	0	0	7	2	2	27	7.4074074074074066
PREX1	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
PRPF8	0	0	0	0	6	1	0	0	0	7	2	2	27	7.4074074074074066
RASAL1	0	0	0	0	6	0	0	1	0	7	2	2	27	7.4074074074074066
RELN	0	0	0	0	6	1	0	0	0	7	2	2	27	7.4074074074074066
REV3L	0	0	0	0	6	0	0	1	0	7	2	2	27	7.4074074074074066
SCRIB	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
SHROOM3	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
SOBP	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
SORBS1	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
TAOK2	1	0	0	0	5	1	0	0	0	7	2	2	27	7.4074074074074066
TECPR2	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
TEP1	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
TRIOBP	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
UNC13B	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
USP22	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
WDR87	0	0	0	0	6	1	0	0	0	7	2	2	27	7.4074074074074066
ZAP70	0	0	0	0	6	0	0	1	0	7	2	2	27	7.4074074074074066
ZFYVE26	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
ZNF628	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
ZNF865	0	0	0	0	7	0	0	0	0	7	2	2	27	7.4074074074074066
ZNFX1	0	0	0	0	6	1	0	0	0	7	2	2	27	7.4074074074074066
A2ML1	0	0	0	0	4	1	0	1	0	6	2	2	27	7.4074074074074066
ABCC10	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
ADAMTS18	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
ADPRHL1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
BAHCC1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
C2orf16	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
CABIN1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
CACNA1F	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
CAMTA2	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
CCDC88B	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
CCDC88C	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
CDC42BPB	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
CEP250	0	0	0	0	4	2	0	0	0	6	2	2	27	7.4074074074074066
CERCAM	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
CILP2	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
CNOT1	0	0	0	0	4	2	0	0	0	6	2	2	27	7.4074074074074066
CUL9	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
DNAH11	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
DOCK10	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
EML6	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
EP400	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
EPG5	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
ERCC6	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
ERCC6L2	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
EXD3	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
FAT3	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
FLNB	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
FREM2	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
GAA	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
GCN1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
GPT	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
GRIK5	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
GTF2IRD1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
HECW2	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
HUWE1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
INPP5J	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
IQCH	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
ITGB4	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
JARID2	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
KDM5A	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
KIAA1217	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
KL	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
KLF18	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
LAMA5	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
LAMB3	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
LCT	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
MAP1B	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
MEGF10	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
MEGF8	0	1	0	0	5	0	0	0	0	6	2	2	27	7.4074074074074066
MICAL1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
MRC2	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
MUC4	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
MYH7B	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
MYO18A	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
NAV3	0	1	0	0	4	1	0	0	0	6	2	2	27	7.4074074074074066
NCOR1	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
NFATC1	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
NYX	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
OTOG	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
PBXIP1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
PCNT	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
PHLDB1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
PPAN-P2RY11	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
PPP1R26	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
PRAG1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
PRICKLE3	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
PXDN	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
PYGM	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
RADIL	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
RANBP2	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
RASGRP1	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
RBM26	0	1	0	0	3	1	0	1	0	6	2	2	27	7.4074074074074066
RERE	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
RIMS2	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
SALL3	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
SALL4	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
SCAF1	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
SETBP1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
SLC13A3	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
SMG1	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
SON	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
SPTB	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
ST7	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
STIM1	0	0	0	0	4	1	0	1	0	6	2	2	27	7.4074074074074066
TBC1D9	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
TENM4	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
TMEM63B	0	0	0	0	5	0	0	1	0	6	2	2	27	7.4074074074074066
TTBK1	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
TUT7	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
UNC13D	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
URB1	0	0	0	0	5	1	0	0	0	6	2	2	27	7.4074074074074066
USP24	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
ZFHX2	0	0	0	0	4	2	0	0	0	6	2	2	27	7.4074074074074066
ZNF853	0	0	0	0	6	0	0	0	0	6	2	2	27	7.4074074074074066
ABCA4	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
ABCC4	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
ADARB2	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
AFF1	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
AGRN	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
AHCTF1	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
AK5	0	0	0	0	4	0	0	1	0	5	2	2	27	7.4074074074074066
AKAP8	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
ALPI	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
ANGEL1	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
ARHGAP23	0	0	0	0	4	0	0	1	0	5	2	2	27	7.4074074074074066
ARID1B	0	0	0	0	4	1	0	0	0	5	2	2	27	7.4074074074074066
ASXL3	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
ATP13A5	0	1	0	0	4	0	0	0	0	5	2	2	27	7.4074074074074066
ATP1A2	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
ATP1A3	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
B4GALNT3	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
BAZ2B	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
BCAR1	0	0	0	0	4	0	0	1	0	5	2	2	27	7.4074074074074066
BCLAF1	0	0	0	0	4	1	0	0	0	5	2	2	27	7.4074074074074066
BEND3	0	0	0	0	4	0	0	0	1	5	2	2	27	7.4074074074074066
BIRC6	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
BLM	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
BOC	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
BOD1L1	0	0	0	0	4	1	0	0	0	5	2	2	27	7.4074074074074066
BRWD1	0	1	0	0	4	0	0	0	0	5	2	2	27	7.4074074074074066
C2CD3	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
CCDC116	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
CEP295	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
CHD6	0	0	0	0	4	1	0	0	0	5	2	2	27	7.4074074074074066
CIT	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
CNGA2	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
CNTN3	0	0	0	0	4	1	0	0	0	5	2	2	27	7.4074074074074066
CNTNAP1	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
CNTNAP4	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
COL27A1	0	0	0	0	4	1	0	0	0	5	2	2	27	7.4074074074074066
COL4A1	0	0	0	0	4	1	0	0	0	5	2	2	27	7.4074074074074066
COL5A1	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
CROCC2	0	0	0	0	4	1	0	0	0	5	2	2	27	7.4074074074074066
DCAF11	0	0	0	0	4	1	0	0	0	5	2	2	27	7.4074074074074066
DCAF17	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
DCST2	0	0	0	0	4	1	0	0	0	5	2	2	27	7.4074074074074066
DENND5B	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
DHX16	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
DHX57	0	0	0	0	4	0	0	1	0	5	2	2	27	7.4074074074074066
DIP2A	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
DIS3L2	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
DLC1	0	0	0	0	5	0	0	0	0	5	2	2	27	7.4074074074074066
DMD	0	0	0	0	4	1	0	0	0	5	2	2	27	7.4074074074074066
