Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
MAP3K6	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
MAPK13	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MAPK14	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MAPRE1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
MARCH9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MARF1	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
MASP1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MAST1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MAST4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MATK	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MBTD1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MCM10	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MCUR1	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
MDC1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MDGA1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MECOM	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MECR	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MED12	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
MED15	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
MED23	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MED27	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
MEF2A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
METTL24	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
METTL2B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MFHAS1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MFN1	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
MIER2	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
MIGA2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MILR1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MIOS	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MKL1	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
MKL2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MLLT3	0	0	0	1	0	0	0	0	0	1	1	1	97	1.0309278350515463
MMP14	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MMP15	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MOB3B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MOG	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MORC4	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
MOV10L1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MR1	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
MRAP2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MRC2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MROH7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MRPS18A	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
MRPS23	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MS4A14	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MSI1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MT-CO1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MT-ND2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MT-ND4L	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MTCH2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MTPAP	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
MUC12	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MUC7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MUCL1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MUCL3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MUSK	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYCBP2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYCL	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYH14	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYH2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYH3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYH6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYH7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYO10	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYO15A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYO19	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
MYO1D	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYO1E	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYO5A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYO7B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYOM1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
MYRF	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
MYRFL	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
MYT1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NABP1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NACA	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
NACAD	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NAGPA	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
NALCN	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
NANOS1	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
NAP1L1	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
NAP1L3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NAT9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NAV3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NBEAL1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
NBEAL2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NBPF11	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NBPF19	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NBPF9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NCAPD3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NCAPG	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NCAPG2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NCBP2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NCOA7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NCOR1	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
NEB	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NEDD4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NEK1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NES	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NEXMIF	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NF2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NFATC2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NFKBID	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NFS1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NID1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NIFK	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NKX2-1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NKX2-3	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
NKX2-6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NKX3-1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
NLRP8	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NME4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NMT1	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
NOD2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NOX3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NPHP4	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
NPIPB6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NQO1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NR0B1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NR1I3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NRG1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NRK	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NRXN1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NRXN2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NRXN3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NSL1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NSMCE4A	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
NUDT13	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
NUGGC	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
NXF1	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
NXN	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
NXPH4	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
NYX	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OGFOD2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ONECUT3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OPN1SW	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR10G3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR10J5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR11H12	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR1A1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR1C1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR1E2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR2G6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR2H1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR2J1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR2T12	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR2T8	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR4E1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR4K14	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR4Q2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR4Q3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR5K1	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
OR6P1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR7A17	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR7C2	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
OR8J3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR9A4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OR9I1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ORC1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OSBPL1A	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
OSBPL6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
OSBPL7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
P2RY10	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
P3H2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PABPC4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PACS2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PAN3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PARN	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PARP14	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
PARP15	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PARPBP	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PATL2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PAXIP1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PBLD	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PCDH11X	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PCDHA1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PCDHA10	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PCDHA5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PCDHB5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PCDHGA11	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PCDHGA2	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PCIF1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
PCLO	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PDCD6IP	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PDE1B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PDE4A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PDILT	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PDK4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PDPN	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PDZD2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PEG10	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PELI3	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PGLYRP2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PHC2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PIEZO1	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PIK3C2B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PIK3C3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PIK3CA	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PIK3CD	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PIM1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PINK1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PIP4K2B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PIP5KL1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PJVK	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PKD2	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PKDREJ	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PKP2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PKP4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PLB1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PLCD1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PLCD3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PLCH1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PLCH2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PLCL1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PLEKHA8	0	0	0	0	0	0	0	0	1	1	1	1	97	1.0309278350515463
PLEKHB1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PLEKHG6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PLEKHH3	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PLPP1	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
PLVAP	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PLXNA3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PLXNB3	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PMS2	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PNPLA2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PNPLA6	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
POLR2C	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
POTEB3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
POTEH	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
POU2F2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
POU3F4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
POU4F1	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
POU4F2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PPARGC1B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PPIG	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PPM1L	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PPM1N	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PPOX	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PPP1R13L	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PPP1R9A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PPP2CA	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PPP2CB	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
PPP2R1A	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
PPP2R2B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PPP4R1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRAM1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRAMEF10	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRDM13	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRDM16	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRDM5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRDM6	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRDX6	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PRKACG	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRKCQ	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
PRKDC	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PRMT2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRMT7	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PROB1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PROSER3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRPF18	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PRPF40B	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PRPF8	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PRPS2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRR30	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
PRR35	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
PRRC2C	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PRSS2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRSS27	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PRTG	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PSD2	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PSG3	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
PSG9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PSME4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PTGDS	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
PTGER1	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
PTGFRN	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PTGS1	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
PTGS2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PTPRE	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
PTPRN2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PTPRQ	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PTPRR	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PTPRS	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PUM1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
PUS1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PUS7	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
PVR	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PXDNL	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
PYGB	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
RAB11FIP3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RAB11FIP5	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
RAB14	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
RAB3GAP1	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
RAB3IL1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
RABEP2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RAD54L2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RADIL	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RAG1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RAI2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RALBP1	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
RALGPS2	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
RAMP1	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
RANBP9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RAPGEF2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RAPGEF6	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
RASD2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RASGEF1A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RASGRP4	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RASIP1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RASL11B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RBM20	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RBM47	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RBSN	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RC3H1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RCBTB2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RDH16	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RDX	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RELL2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
REPIN1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RFLNA	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RFPL4A	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RFTN1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RFX3	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
RFXAP	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
RGL3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RGS22	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RHBDF2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RHBDL1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
RHBG	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RHOU	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RHOXF2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RIOX1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RIPK4	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
RLN1	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
RNASEL	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RNASET2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RNF113B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
RNF114	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
